report_date,date,province,value
2020-04-24,2020-04-08,Noord-Holland,20
2020-04-24,2020-04-09,Noord-Holland,12
2020-04-24,2020-04-10,Noord-Holland,20
2020-04-24,2020-04-11,Noord-Holland,25
2020-04-24,2020-04-12,Noord-Holland,22
2020-04-24,2020-04-13,Noord-Holland,20
2020-04-24,2020-04-14,Noord-Holland,13
2020-04-24,2020-04-15,Noord-Holland,17
2020-04-24,2020-04-16,Noord-Holland,13
2020-04-24,2020-04-17,Noord-Holland,13
2020-04-24,2020-04-18,Noord-Holland,13
2020-04-24,2020-04-19,Noord-Holland,16
2020-04-24,2020-04-20,Noord-Holland,18
2020-04-24,2020-04-21,Noord-Holland,9
2020-04-24,2020-04-22,Noord-Holland,9
2020-04-24,2020-04-23,Noord-Holland,3
2020-04-24,2020-04-24,Noord-Holland,0
2020-04-24,2020-02-27,Limburg,0
2020-04-24,2020-02-28,Limburg,0
2020-04-24,2020-02-29,Limburg,0
2020-04-24,2020-03-01,Limburg,0
2020-04-24,2020-03-02,Limburg,0
2020-04-24,2020-03-03,Limburg,0
2020-04-24,2020-03-04,Limburg,0
2020-04-24,2020-03-05,Limburg,0
2020-04-24,2020-03-06,Limburg,0
2020-04-24,2020-03-07,Limburg,0
2020-04-24,2020-03-08,Limburg,1
2020-04-24,2020-03-09,Limburg,0
2020-04-24,2020-03-10,Limburg,0
2020-04-24,2020-03-11,Limburg,1
2020-04-24,2020-03-12,Limburg,1
2020-04-24,2020-03-13,Limburg,1
2020-04-24,2020-03-14,Limburg,3
2020-04-24,2020-03-15,Limburg,4
2020-04-24,2020-03-16,Limburg,5
2020-04-24,2020-03-17,Limburg,5
2020-04-24,2020-03-18,Limburg,6
2020-04-24,2020-03-19,Limburg,9
2020-04-24,2020-03-20,Limburg,9
2020-04-24,2020-03-21,Limburg,11
2020-04-24,2020-03-22,Limburg,11
2020-04-24,2020-03-23,Limburg,21
2020-04-24,2020-03-24,Limburg,10
2020-04-24,2020-03-25,Limburg,16
2020-04-24,2020-03-26,Limburg,19
2020-04-24,2020-03-27,Limburg,16
2020-04-24,2020-03-28,Limburg,20
2020-04-24,2020-03-29,Limburg,14
2020-04-24,2020-03-30,Limburg,19
2020-04-24,2020-03-31,Limburg,15
2020-04-24,2020-04-01,Limburg,24
2020-04-24,2020-04-02,Limburg,26
2020-04-24,2020-04-03,Limburg,22
2020-04-24,2020-04-04,Limburg,18
2020-04-24,2020-04-05,Limburg,28
2020-04-24,2020-04-06,Limburg,20
2020-04-24,2020-04-07,Limburg,19
2020-04-24,2020-04-08,Limburg,23
2020-04-24,2020-04-09,Limburg,9
2020-04-24,2020-04-10,Limburg,20
2020-04-24,2020-04-11,Limburg,17
2020-04-24,2020-04-12,Limburg,10
2020-04-24,2020-04-13,Limburg,9
2020-04-24,2020-04-14,Limburg,14
2020-04-24,2020-04-15,Limburg,16
2020-04-24,2020-04-16,Limburg,13
2020-04-24,2020-04-17,Limburg,9
2020-04-24,2020-04-18,Limburg,11
2020-04-24,2020-04-19,Limburg,10
2020-04-24,2020-04-20,Limburg,4
2020-04-24,2020-04-21,Limburg,13
2020-04-24,2020-04-22,Limburg,8
2020-04-24,2020-04-23,Limburg,4
2020-04-24,2020-04-24,Limburg,0
