Datum,Gemeentenaam,Gemeentecode,Provincienaam,Type,Aantal_min,Aantal_max
2020-04-01,Pekela,765,Groningen,Overleden,0.0,0.0
2020-04-01,Dongen,766,Noord-Brabant,Overleden,10.0,15.0
2020-04-01,Eersel,770,Noord-Brabant,Overleden,5.0,10.0
2020-04-01,Eindhoven,772,Noord-Brabant,Overleden,5.0,10.0
2020-04-01,Etten-Leur,777,Noord-Brabant,Overleden,15.0,25.0
2020-04-01,Geertruidenberg,779,Noord-Brabant,Overleden,5.0,10.0
2020-04-01,Gilze en Rijen,784,Noord-Brabant,Overleden,10.0,15.0
2020-04-01,Goirle,785,Noord-Brabant,Overleden,40.0,85.0
2020-04-01,Grave,786,Noord-Brabant,Overleden,25.0,40.0
2020-04-01,Haaren,788,Noord-Brabant,Overleden,25.0,40.0
2020-04-01,Helmond,794,Noord-Brabant,Overleden,15.0,25.0
2020-04-01,'s-Hertogenbosch,796,Noord-Brabant,Overleden,15.0,25.0
2020-04-01,Heusden,797,Noord-Brabant,Overleden,10.0,15.0
2020-04-01,Hilvarenbeek,798,Noord-Brabant,Overleden,10.0,15.0
2020-04-01,Loon op Zand,809,Noord-Brabant,Overleden,15.0,25.0
2020-04-01,Mill en Sint Hubert,815,Noord-Brabant,Overleden,0.0,0.0
2020-04-01,"Nuenen, Gerwen en Nederwetten",820,Noord-Brabant,Overleden,10.0,15.0
2020-04-01,Oirschot,823,Noord-Brabant,Overleden,10.0,15.0
2020-04-01,Oisterwijk,824,Noord-Brabant,Overleden,25.0,40.0
2020-04-01,Oosterhout,826,Noord-Brabant,Overleden,1.0,5.0
2020-04-01,Oss,828,Noord-Brabant,Overleden,25.0,40.0
2020-04-01,Rucphen,840,Noord-Brabant,Overleden,0.0,0.0
2020-04-01,Sint-Michielsgestel,845,Noord-Brabant,Overleden,10.0,15.0
2020-04-01,Someren,847,Noord-Brabant,Overleden,10.0,15.0
2020-04-01,Son en Breugel,848,Noord-Brabant,Overleden,15.0,25.0
2020-04-01,Steenbergen,851,Noord-Brabant,Overleden,5.0,10.0
2020-04-01,Waterland,852,Noord-Holland,Overleden,5.0,10.0
2020-04-01,Tilburg,855,Noord-Brabant,Overleden,25.0,40.0
2020-04-01,Uden,856,Noord-Brabant,Overleden,40.0,85.0
2020-04-01,Valkenswaard,858,Noord-Brabant,Overleden,10.0,15.0
2020-04-01,Veldhoven,861,Noord-Brabant,Overleden,5.0,10.0
2020-04-01,Vught,865,Noord-Brabant,Overleden,15.0,25.0
2020-04-01,Waalre,866,Noord-Brabant,Overleden,0.0,0.0
2020-04-01,Waalwijk,867,Noord-Brabant,Overleden,25.0,40.0
2020-04-01,Woensdrecht,873,Noord-Brabant,Overleden,0.0,0.0
2020-04-01,Zundert,879,Noord-Brabant,Overleden,15.0,25.0
2020-04-01,Wormerland,880,Noord-Holland,Overleden,5.0,10.0
2020-04-01,Landgraaf,882,Limburg,Overleden,5.0,10.0
2020-04-01,Beek,888,Limburg,Overleden,10.0,15.0
2020-04-01,Beesel,889,Limburg,Overleden,15.0,25.0
2020-04-01,Bergen (L.),893,Limburg,Overleden,0.0,0.0
2020-04-01,Brunssum,899,Limburg,Overleden,10.0,15.0
2020-04-01,Gennep,907,Limburg,Overleden,10.0,15.0
2020-04-01,Heerlen,917,Limburg,Overleden,15.0,25.0
2020-04-01,Kerkrade,928,Limburg,Overleden,15.0,25.0
2020-04-01,Maastricht,935,Limburg,Overleden,5.0,10.0
2020-04-01,Meerssen,938,Limburg,Overleden,10.0,15.0
2020-04-01,Mook en Middelaar,944,Limburg,Overleden,0.0,0.0
2020-04-01,Nederweert,946,Limburg,Overleden,10.0,15.0
2020-04-01,Roermond,957,Limburg,Overleden,10.0,15.0
2020-04-01,Simpelveld,965,Limburg,Overleden,0.0,0.0
2020-04-01,Stein,971,Limburg,Overleden,15.0,25.0
2020-04-01,Vaals,981,Limburg,Overleden,0.0,0.0
2020-04-01,Venlo,983,Limburg,Overleden,15.0,25.0
2020-04-01,Venray,984,Limburg,Overleden,10.0,15.0
2020-04-01,Voerendaal,986,Limburg,Overleden,5.0,10.0
2020-04-01,Weert,988,Limburg,Overleden,5.0,10.0
2020-04-01,Valkenburg aan de Geul,994,Limburg,Overleden,0.0,0.0
2020-04-01,Lelystad,995,Flevoland,Overleden,1.0,5.0
2020-04-01,Horst aan de Maas,1507,Limburg,Overleden,25.0,40.0
2020-04-01,Oude IJsselstreek,1509,Gelderland,Overleden,1.0,5.0
2020-04-01,Teylingen,1525,Zuid-Holland,Overleden,0.0,0.0
2020-04-01,Utrechtse Heuvelrug,1581,Utrecht,Overleden,1.0,5.0
2020-04-01,Oost Gelre,1586,Gelderland,Overleden,5.0,10.0
2020-04-01,Koggenland,1598,Noord-Holland,Overleden,1.0,5.0
2020-04-01,Lansingerland,1621,Zuid-Holland,Overleden,1.0,5.0
2020-04-01,Leudal,1640,Limburg,Overleden,25.0,40.0
2020-04-01,Maasgouw,1641,Limburg,Overleden,10.0,15.0
2020-04-01,Gemert-Bakel,1652,Noord-Brabant,Overleden,25.0,40.0
2020-04-01,Halderberge,1655,Noord-Brabant,Overleden,5.0,10.0
2020-04-01,Heeze-Leende,1658,Noord-Brabant,Overleden,0.0,0.0
2020-04-01,Laarbeek,1659,Noord-Brabant,Overleden,40.0,85.0
2020-04-01,Reusel-De Mierden,1667,Noord-Brabant,Overleden,0.0,0.0
2020-04-01,Roerdalen,1669,Limburg,Overleden,5.0,10.0
2020-04-01,Roosendaal,1674,Noord-Brabant,Overleden,1.0,5.0
2020-04-01,Schouwen-Duiveland,1676,Zeeland,Overleden,0.0,0.0
2020-04-01,Aa en Hunze,1680,Drenthe,Overleden,0.0,0.0
2020-04-01,Borger-Odoorn,1681,Drenthe,Overleden,1.0,5.0
2020-04-01,Cuijk,1684,Noord-Brabant,Overleden,15.0,25.0
2020-04-01,Landerd,1685,Noord-Brabant,Overleden,40.0,85.0
2020-04-01,De Wolden,1690,Drenthe,Overleden,0.0,0.0
2020-04-01,Noord-Beveland,1695,Zeeland,Overleden,0.0,0.0
2020-04-01,Wijdemeren,1696,Noord-Holland,Overleden,0.0,0.0
2020-04-01,Noordenveld,1699,Drenthe,Overleden,1.0,5.0
2020-04-01,Twenterand,1700,Overijssel,Overleden,0.0,0.0
2020-04-01,Westerveld,1701,Drenthe,Overleden,5.0,10.0
2020-04-01,Sint Anthonis,1702,Noord-Brabant,Overleden,40.0,85.0
2020-04-01,Lingewaard,1705,Gelderland,Overleden,1.0,5.0
2020-04-01,Cranendonck,1706,Noord-Brabant,Overleden,25.0,40.0
2020-04-01,Steenwijkerland,1708,Overijssel,Overleden,0.0,0.0
2020-04-01,Moerdijk,1709,Noord-Brabant,Overleden,1.0,5.0
2020-04-01,Echt-Susteren,1711,Limburg,Overleden,15.0,25.0
2020-04-01,Sluis,1714,Zeeland,Overleden,10.0,15.0
2020-04-01,Drimmelen,1719,Noord-Brabant,Overleden,5.0,10.0
2020-04-01,Bernheze,1721,Noord-Brabant,Overleden,40.0,85.0
2020-04-01,Alphen-Chaam,1723,Noord-Brabant,Overleden,25.0,40.0
2020-04-01,Bergeijk,1724,Noord-Brabant,Overleden,0.0,0.0
2020-04-01,Bladel,1728,Noord-Brabant,Overleden,15.0,25.0
2020-04-01,Gulpen-Wittem,1729,Limburg,Overleden,0.0,0.0
2020-04-01,Tynaarlo,1730,Drenthe,Overleden,0.0,0.0
2020-04-01,Midden-Drenthe,1731,Drenthe,Overleden,0.0,0.0
2020-04-01,Overbetuwe,1734,Gelderland,Overleden,10.0,15.0
2020-04-01,Hof van Twente,1735,Overijssel,Overleden,0.0,0.0
2020-04-01,Neder-Betuwe,1740,Gelderland,Overleden,25.0,40.0
2020-04-01,Rijssen-Holten,1742,Overijssel,Overleden,0.0,0.0
2020-04-01,Geldrop-Mierlo,1771,Noord-Brabant,Overleden,5.0,10.0
2020-04-01,Olst-Wijhe,1773,Overijssel,Overleden,10.0,15.0
2020-04-01,Dinkelland,1774,Overijssel,Overleden,5.0,10.0
2020-04-01,Westland,1783,Zuid-Holland,Overleden,1.0,5.0
2020-04-01,Midden-Delfland,1842,Zuid-Holland,Overleden,0.0,0.0
2020-04-01,Berkelland,1859,Gelderland,Overleden,0.0,0.0
2020-04-01,Bronckhorst,1876,Gelderland,Overleden,0.0,0.0
2020-04-01,Sittard-Geleen,1883,Limburg,Overleden,15.0,25.0
2020-04-01,Kaag en Braassem,1884,Zuid-Holland,Overleden,0.0,0.0
2020-04-01,Dantumadiel,1891,Friesland,Overleden,0.0,0.0
2020-04-01,Zuidplas,1892,Zuid-Holland,Overleden,1.0,5.0
2020-04-01,Peel en Maas,1894,Limburg,Overleden,40.0,85.0
2020-04-01,Oldambt,1895,Groningen,Overleden,0.0,0.0
2020-04-01,Zwartewaterland,1896,Overijssel,Overleden,15.0,25.0
2020-04-01,Súdwest-Fryslân,1900,Friesland,Overleden,1.0,5.0
2020-04-01,Bodegraven-Reeuwijk,1901,Zuid-Holland,Overleden,0.0,0.0
2020-04-01,Eijsden-Margraten,1903,Limburg,Overleden,1.0,5.0
2020-04-01,Stichtse Vecht,1904,Utrecht,Overleden,1.0,5.0
2020-04-01,Hollands Kroon,1911,Noord-Holland,Overleden,1.0,5.0
2020-04-01,Leidschendam-Voorburg,1916,Zuid-Holland,Overleden,1.0,5.0
2020-04-01,Goeree-Overflakkee,1924,Zuid-Holland,Overleden,1.0,5.0
2020-04-01,Pijnacker-Nootdorp,1926,Zuid-Holland,Overleden,1.0,5.0
2020-04-01,Nissewaard,1930,Zuid-Holland,Overleden,1.0,5.0
2020-04-01,Krimpenerwaard,1931,Zuid-Holland,Overleden,5.0,10.0
2020-04-01,De Fryske Marren,1940,Friesland,Overleden,5.0,10.0
2020-04-01,Gooise Meren,1942,Noord-Holland,Overleden,1.0,5.0
2020-04-01,Berg en Dal,1945,Gelderland,Overleden,15.0,25.0
2020-04-01,Meierijstad,1948,Noord-Brabant,Overleden,40.0,85.0
2020-04-01,Waadhoeke,1949,Friesland,Overleden,0.0,0.0
2020-04-01,Westerwolde,1950,Groningen,Overleden,0.0,0.0
2020-04-01,Midden-Groningen,1952,Groningen,Overleden,0.0,0.0
2020-04-01,Beekdaelen,1954,Limburg,Overleden,15.0,25.0
2020-04-01,Montferland,1955,Gelderland,Overleden,5.0,10.0
2020-04-01,Altena,1959,Noord-Brabant,Overleden,1.0,5.0
2020-04-01,West Betuwe,1960,Gelderland,Overleden,1.0,5.0
2020-04-01,Vijfheerenlanden,1961,Utrecht,Overleden,5.0,10.0
2020-04-01,Hoeksche Waard,1963,Zuid-Holland,Overleden,1.0,5.0
2020-04-01,Het Hogeland,1966,Groningen,Overleden,0.0,0.0
2020-04-01,Westerkwartier,1969,Groningen,Overleden,1.0,5.0
2020-04-01,Noardeast-Fryslân,1970,Friesland,Overleden,1.0,5.0
2020-04-01,Molenlanden,1978,Zuid-Holland,Overleden,1.0,5.0
2020-04-02,Appingedam,3,Groningen,Totaal,1.0,25.0
2020-04-02,Delfzijl,10,Groningen,Totaal,25.0,50.0
2020-04-02,Groningen,14,Groningen,Totaal,25.0,50.0
2020-04-02,Loppersum,24,Groningen,Totaal,1.0,25.0
2020-04-02,Almere,34,Flevoland,Totaal,25.0,50.0
2020-04-02,Stadskanaal,37,Groningen,Totaal,1.0,25.0
2020-04-02,Veendam,47,Groningen,Totaal,1.0,25.0
2020-04-02,Zeewolde,50,Flevoland,Totaal,25.0,50.0
2020-04-02,Achtkarspelen,59,Friesland,Totaal,1.0,25.0
2020-04-02,Ameland,60,Friesland,Totaal,0.0,0.0
2020-04-02,Harlingen,72,Friesland,Totaal,25.0,50.0
2020-04-02,Heerenveen,74,Friesland,Totaal,25.0,50.0
2020-04-02,Leeuwarden,80,Friesland,Totaal,1.0,25.0
2020-04-02,Ooststellingwerf,85,Friesland,Totaal,1.0,25.0
2020-04-02,Opsterland,86,Friesland,Totaal,25.0,50.0
2020-04-02,Schiermonnikoog,88,Friesland,Totaal,0.0,0.0
2020-04-02,Smallingerland,90,Friesland,Totaal,1.0,25.0
2020-04-02,Terschelling,93,Friesland,Totaal,0.0,0.0
2020-04-02,Vlieland,96,Friesland,Totaal,0.0,0.0
2020-04-02,Weststellingwerf,98,Friesland,Totaal,1.0,25.0
2020-04-02,Assen,106,Drenthe,Totaal,1.0,25.0
2020-04-02,Coevorden,109,Drenthe,Totaal,50.0,100.0
2020-04-02,Emmen,114,Drenthe,Totaal,1.0,25.0
2020-04-02,Hoogeveen,118,Drenthe,Totaal,25.0,50.0
2020-04-02,Meppel,119,Drenthe,Totaal,25.0,50.0
2020-04-02,Almelo,141,Overijssel,Totaal,25.0,50.0
2020-04-02,Borne,147,Overijssel,Totaal,100.0,200.0
2020-04-02,Dalfsen,148,Overijssel,Totaal,50.0,100.0
2020-04-02,Deventer,150,Overijssel,Totaal,50.0,100.0
2020-04-02,Enschede,153,Overijssel,Totaal,50.0,100.0
2020-04-02,Haaksbergen,158,Overijssel,Totaal,50.0,100.0
2020-04-02,Hardenberg,160,Overijssel,Totaal,50.0,100.0
2020-04-02,Hellendoorn,163,Overijssel,Totaal,50.0,100.0
2020-04-02,Hengelo,164,Overijssel,Totaal,50.0,100.0
2020-04-02,Kampen,166,Overijssel,Totaal,100.0,200.0
2020-04-02,Losser,168,Overijssel,Totaal,1.0,25.0
2020-04-02,Noordoostpolder,171,Flevoland,Totaal,25.0,50.0
2020-04-02,Oldenzaal,173,Overijssel,Totaal,50.0,100.0
2020-04-02,Ommen,175,Overijssel,Totaal,50.0,100.0
2020-04-02,Raalte,177,Overijssel,Totaal,50.0,100.0
2020-04-02,Staphorst,180,Overijssel,Totaal,50.0,100.0
2020-04-02,Tubbergen,183,Overijssel,Totaal,50.0,100.0
2020-04-02,Urk,184,Flevoland,Totaal,50.0,100.0
2020-04-02,Wierden,189,Overijssel,Totaal,50.0,100.0
2020-04-02,Zwolle,193,Overijssel,Totaal,50.0,100.0
2020-04-02,Aalten,197,Gelderland,Totaal,25.0,50.0
2020-04-02,Apeldoorn,200,Gelderland,Totaal,25.0,50.0
2020-04-02,Arnhem,202,Gelderland,Totaal,25.0,50.0
2020-04-02,Barneveld,203,Gelderland,Totaal,50.0,100.0
2020-04-02,Beuningen,209,Gelderland,Totaal,100.0,200.0
2020-04-02,Brummen,213,Gelderland,Totaal,50.0,100.0
2020-04-02,Buren,214,Gelderland,Totaal,25.0,50.0
2020-04-02,Culemborg,216,Gelderland,Totaal,50.0,100.0
2020-04-02,Doesburg,221,Gelderland,Totaal,50.0,100.0
2020-04-02,Doetinchem,222,Gelderland,Totaal,50.0,100.0
2020-04-02,Druten,225,Gelderland,Totaal,100.0,200.0
2020-04-02,Duiven,226,Gelderland,Totaal,25.0,50.0
2020-04-02,Ede,228,Gelderland,Totaal,50.0,100.0
2020-04-02,Elburg,230,Gelderland,Totaal,50.0,100.0
2020-04-02,Epe,232,Gelderland,Totaal,100.0,200.0
2020-04-02,Ermelo,233,Gelderland,Totaal,100.0,200.0
2020-04-02,Harderwijk,243,Gelderland,Totaal,50.0,100.0
2020-04-02,Hattem,244,Gelderland,Totaal,100.0,200.0
2020-04-02,Heerde,246,Gelderland,Totaal,200.0,300.0
2020-04-02,Heumen,252,Gelderland,Totaal,100.0,200.0
2020-04-02,Lochem,262,Gelderland,Totaal,25.0,50.0
2020-04-02,Maasdriel,263,Gelderland,Totaal,50.0,100.0
2020-04-02,Nijkerk,267,Gelderland,Totaal,50.0,100.0
2020-04-02,Nijmegen,268,Gelderland,Totaal,100.0,200.0
2020-04-02,Oldebroek,269,Gelderland,Totaal,100.0,200.0
2020-04-02,Putten,273,Gelderland,Totaal,25.0,50.0
2020-04-02,Renkum,274,Gelderland,Totaal,50.0,100.0
2020-04-02,Rheden,275,Gelderland,Totaal,50.0,100.0
2020-04-02,Rozendaal,277,Gelderland,Totaal,100.0,200.0
2020-04-02,Scherpenzeel,279,Gelderland,Totaal,50.0,100.0
2020-04-02,Tiel,281,Gelderland,Totaal,50.0,100.0
2020-04-02,Voorst,285,Gelderland,Totaal,100.0,200.0
2020-04-02,Wageningen,289,Gelderland,Totaal,25.0,50.0
2020-04-02,Westervoort,293,Gelderland,Totaal,50.0,100.0
2020-04-02,Winterswijk,294,Gelderland,Totaal,1.0,25.0
2020-04-02,Wijchen,296,Gelderland,Totaal,100.0,200.0
2020-04-02,Zaltbommel,297,Gelderland,Totaal,50.0,100.0
2020-04-02,Zevenaar,299,Gelderland,Totaal,50.0,100.0
2020-04-02,Zutphen,301,Gelderland,Totaal,25.0,50.0
2020-04-02,Nunspeet,302,Gelderland,Totaal,200.0,300.0
2020-04-02,Dronten,303,Flevoland,Totaal,50.0,100.0
2020-04-02,Amersfoort,307,Utrecht,Totaal,25.0,50.0
2020-04-02,Baarn,308,Utrecht,Totaal,50.0,100.0
2020-04-02,De Bilt,310,Utrecht,Totaal,100.0,200.0
2020-04-02,Bunnik,312,Utrecht,Totaal,50.0,100.0
2020-04-02,Bunschoten,313,Utrecht,Totaal,25.0,50.0
2020-04-02,Eemnes,317,Utrecht,Totaal,25.0,50.0
2020-04-02,Houten,321,Utrecht,Totaal,100.0,200.0
2020-04-02,Leusden,327,Utrecht,Totaal,50.0,100.0
2020-04-02,Lopik,331,Utrecht,Totaal,100.0,200.0
2020-04-02,Montfoort,335,Utrecht,Totaal,100.0,200.0
2020-04-02,Renswoude,339,Utrecht,Totaal,50.0,100.0
2020-04-02,Rhenen,340,Utrecht,Totaal,25.0,50.0
2020-04-02,Soest,342,Utrecht,Totaal,50.0,100.0
2020-04-02,Utrecht,344,Utrecht,Totaal,100.0,200.0
2020-04-02,Veenendaal,345,Utrecht,Totaal,25.0,50.0
2020-04-02,Woudenberg,351,Utrecht,Totaal,50.0,100.0
2020-04-02,Wijk bij Duurstede,352,Utrecht,Totaal,50.0,100.0
2020-04-02,IJsselstein,353,Utrecht,Totaal,100.0,200.0
2020-04-02,Zeist,355,Utrecht,Totaal,50.0,100.0
2020-04-02,Nieuwegein,356,Utrecht,Totaal,50.0,100.0
2020-04-02,Aalsmeer,358,Noord-Holland,Totaal,50.0,100.0
2020-04-02,Alkmaar,361,Noord-Holland,Totaal,50.0,100.0
2020-04-02,Amstelveen,362,Noord-Holland,Totaal,100.0,200.0
2020-04-02,Amsterdam,363,Noord-Holland,Totaal,50.0,100.0
2020-04-02,Beemster,370,Noord-Holland,Totaal,50.0,100.0
2020-04-02,Bergen (NH.),373,Noord-Holland,Totaal,50.0,100.0
2020-04-02,Beverwijk,375,Noord-Holland,Totaal,50.0,100.0
2020-04-02,Blaricum,376,Noord-Holland,Totaal,50.0,100.0
2020-04-02,Bloemendaal,377,Noord-Holland,Totaal,100.0,200.0
2020-04-02,Castricum,383,Noord-Holland,Totaal,50.0,100.0
2020-04-02,Diemen,384,Noord-Holland,Totaal,25.0,50.0
2020-04-02,Edam-Volendam,385,Noord-Holland,Totaal,50.0,100.0
2020-04-02,Enkhuizen,388,Noord-Holland,Totaal,100.0,200.0
2020-04-02,Haarlem,392,Noord-Holland,Totaal,50.0,100.0
2020-04-02,Haarlemmermeer,394,Noord-Holland,Totaal,50.0,100.0
2020-04-02,Heemskerk,396,Noord-Holland,Totaal,50.0,100.0
2020-04-02,Heemstede,397,Noord-Holland,Totaal,100.0,200.0
2020-04-02,Heerhugowaard,398,Noord-Holland,Totaal,50.0,100.0
2020-04-02,Heiloo,399,Noord-Holland,Totaal,50.0,100.0
2020-04-02,Den Helder,400,Noord-Holland,Totaal,1.0,25.0
2020-04-02,Hilversum,402,Noord-Holland,Totaal,25.0,50.0
2020-04-02,Hoorn,405,Noord-Holland,Totaal,25.0,50.0
2020-04-02,Huizen,406,Noord-Holland,Totaal,50.0,100.0
2020-04-02,Landsmeer,415,Noord-Holland,Totaal,50.0,100.0
2020-04-02,Langedijk,416,Noord-Holland,Totaal,50.0,100.0
2020-04-02,Laren,417,Noord-Holland,Totaal,100.0,200.0
2020-04-02,Medemblik,420,Noord-Holland,Totaal,50.0,100.0
2020-04-02,Oostzaan,431,Noord-Holland,Totaal,100.0,200.0
2020-04-02,Opmeer,432,Noord-Holland,Totaal,25.0,50.0
2020-04-02,Ouder-Amstel,437,Noord-Holland,Totaal,50.0,100.0
2020-04-02,Purmerend,439,Noord-Holland,Totaal,100.0,200.0
2020-04-02,Schagen,441,Noord-Holland,Totaal,50.0,100.0
2020-04-02,Texel,448,Noord-Holland,Totaal,25.0,50.0
2020-04-02,Uitgeest,450,Noord-Holland,Totaal,50.0,100.0
2020-04-02,Uithoorn,451,Noord-Holland,Totaal,50.0,100.0
2020-04-02,Velsen,453,Noord-Holland,Totaal,50.0,100.0
2020-04-02,Weesp,457,Noord-Holland,Totaal,50.0,100.0
2020-04-02,Zandvoort,473,Noord-Holland,Totaal,50.0,100.0
2020-04-02,Zaanstad,479,Noord-Holland,Totaal,50.0,100.0
2020-04-02,Alblasserdam,482,Zuid-Holland,Totaal,50.0,100.0
2020-04-02,Alphen aan den Rijn,484,Zuid-Holland,Totaal,50.0,100.0
2020-04-02,Barendrecht,489,Zuid-Holland,Totaal,50.0,100.0
2020-04-02,Drechterland,498,Noord-Holland,Totaal,50.0,100.0
2020-04-02,Brielle,501,Zuid-Holland,Totaal,50.0,100.0
2020-04-02,Capelle aan den IJssel,502,Zuid-Holland,Totaal,50.0,100.0
2020-04-02,Delft,503,Zuid-Holland,Totaal,25.0,50.0
2020-04-02,Dordrecht,505,Zuid-Holland,Totaal,50.0,100.0
2020-04-02,Gorinchem,512,Zuid-Holland,Totaal,100.0,200.0
2020-04-02,Gouda,513,Zuid-Holland,Totaal,50.0,100.0
2020-04-02,'s-Gravenhage,518,Zuid-Holland,Totaal,25.0,50.0
2020-04-02,Hardinxveld-Giessendam,523,Zuid-Holland,Totaal,50.0,100.0
2020-04-02,Hellevoetsluis,530,Zuid-Holland,Totaal,50.0,100.0
2020-04-02,Hendrik-Ido-Ambacht,531,Zuid-Holland,Totaal,25.0,50.0
2020-04-02,Stede Broec,532,Noord-Holland,Totaal,50.0,100.0
2020-04-02,Hillegom,534,Zuid-Holland,Totaal,25.0,50.0
2020-04-02,Katwijk,537,Zuid-Holland,Totaal,25.0,50.0
2020-04-02,Krimpen aan den IJssel,542,Zuid-Holland,Totaal,50.0,100.0
2020-04-02,Leiden,546,Zuid-Holland,Totaal,25.0,50.0
2020-04-02,Leiderdorp,547,Zuid-Holland,Totaal,25.0,50.0
2020-04-02,Lisse,553,Zuid-Holland,Totaal,25.0,50.0
2020-04-02,Maassluis,556,Zuid-Holland,Totaal,50.0,100.0
2020-04-02,Nieuwkoop,569,Zuid-Holland,Totaal,25.0,50.0
2020-04-02,Noordwijk,575,Zuid-Holland,Totaal,25.0,50.0
2020-04-02,Oegstgeest,579,Zuid-Holland,Totaal,50.0,100.0
2020-04-02,Oudewater,589,Utrecht,Totaal,200.0,300.0
2020-04-02,Papendrecht,590,Zuid-Holland,Totaal,25.0,50.0
2020-04-02,Ridderkerk,597,Zuid-Holland,Totaal,50.0,100.0
2020-04-02,Rotterdam,599,Zuid-Holland,Totaal,50.0,100.0
2020-04-02,Rijswijk,603,Zuid-Holland,Totaal,25.0,50.0
2020-04-02,Schiedam,606,Zuid-Holland,Totaal,25.0,50.0
2020-04-02,Sliedrecht,610,Zuid-Holland,Totaal,25.0,50.0
2020-04-02,Albrandswaard,613,Zuid-Holland,Totaal,100.0,200.0
2020-04-02,Westvoorne,614,Zuid-Holland,Totaal,100.0,200.0
2020-04-02,Vlaardingen,622,Zuid-Holland,Totaal,50.0,100.0
2020-04-02,Voorschoten,626,Zuid-Holland,Totaal,50.0,100.0
2020-04-02,Waddinxveen,627,Zuid-Holland,Totaal,25.0,50.0
2020-04-02,Wassenaar,629,Zuid-Holland,Totaal,25.0,50.0
2020-04-02,Woerden,632,Utrecht,Totaal,100.0,200.0
2020-04-02,Zoetermeer,637,Zuid-Holland,Totaal,25.0,50.0
2020-04-02,Zoeterwoude,638,Zuid-Holland,Totaal,25.0,50.0
2020-04-02,Zwijndrecht,642,Zuid-Holland,Totaal,25.0,50.0
2020-04-02,Borsele,654,Zeeland,Totaal,25.0,50.0
2020-04-02,Goes,664,Zeeland,Totaal,50.0,100.0
2020-04-02,West Maas en Waal,668,Gelderland,Totaal,100.0,200.0
2020-04-02,Hulst,677,Zeeland,Totaal,25.0,50.0
2020-04-02,Kapelle,678,Zeeland,Totaal,1.0,25.0
2020-04-02,Middelburg,687,Zeeland,Totaal,25.0,50.0
2020-04-02,Reimerswaal,703,Zeeland,Totaal,25.0,50.0
2020-04-02,Terneuzen,715,Zeeland,Totaal,50.0,100.0
2020-04-02,Tholen,716,Zeeland,Totaal,100.0,200.0
2020-04-02,Veere,717,Zeeland,Totaal,25.0,50.0
2020-04-02,Vlissingen,718,Zeeland,Totaal,25.0,50.0
2020-04-02,De Ronde Venen,736,Utrecht,Totaal,50.0,100.0
2020-04-02,Tytsjerksteradiel,737,Friesland,Totaal,25.0,50.0
2020-04-02,Asten,743,Noord-Brabant,Totaal,100.0,200.0
2020-04-02,Baarle-Nassau,744,Noord-Brabant,Totaal,25.0,50.0
2020-04-02,Bergen op Zoom,748,Noord-Brabant,Totaal,25.0,50.0
2020-04-02,Best,753,Noord-Brabant,Totaal,100.0,200.0
2020-04-02,Boekel,755,Noord-Brabant,Totaal,300.0,605.0
2020-04-02,Boxmeer,756,Noord-Brabant,Totaal,100.0,200.0
2020-04-02,Boxtel,757,Noord-Brabant,Totaal,50.0,100.0
2020-04-02,Breda,758,Noord-Brabant,Totaal,100.0,200.0
2020-04-02,Deurne,762,Noord-Brabant,Totaal,200.0,300.0
2020-04-02,Pekela,765,Groningen,Totaal,25.0,50.0
2020-04-02,Dongen,766,Noord-Brabant,Totaal,100.0,200.0
2020-04-02,Eersel,770,Noord-Brabant,Totaal,100.0,200.0
2020-04-02,Eindhoven,772,Noord-Brabant,Totaal,50.0,100.0
2020-04-02,Etten-Leur,777,Noord-Brabant,Totaal,100.0,200.0
2020-04-02,Geertruidenberg,779,Noord-Brabant,Totaal,50.0,100.0
2020-04-02,Gilze en Rijen,784,Noord-Brabant,Totaal,100.0,200.0
2020-04-02,Goirle,785,Noord-Brabant,Totaal,100.0,200.0
2020-04-02,Grave,786,Noord-Brabant,Totaal,200.0,300.0
2020-04-02,Haaren,788,Noord-Brabant,Totaal,100.0,200.0
2020-04-02,Helmond,794,Noord-Brabant,Totaal,100.0,200.0
2020-04-02,'s-Hertogenbosch,796,Noord-Brabant,Totaal,100.0,200.0
2020-04-02,Heusden,797,Noord-Brabant,Totaal,100.0,200.0
2020-04-02,Hilvarenbeek,798,Noord-Brabant,Totaal,100.0,200.0
2020-04-02,Loon op Zand,809,Noord-Brabant,Totaal,100.0,200.0
2020-04-02,Mill en Sint Hubert,815,Noord-Brabant,Totaal,100.0,200.0
2020-04-02,"Nuenen, Gerwen en Nederwetten",820,Noord-Brabant,Totaal,50.0,100.0
2020-04-02,Oirschot,823,Noord-Brabant,Totaal,100.0,200.0
2020-04-02,Oisterwijk,824,Noord-Brabant,Totaal,100.0,200.0
2020-04-02,Oosterhout,826,Noord-Brabant,Totaal,50.0,100.0
2020-04-02,Oss,828,Noord-Brabant,Totaal,200.0,300.0
2020-04-02,Rucphen,840,Noord-Brabant,Totaal,50.0,100.0
2020-04-02,Sint-Michielsgestel,845,Noord-Brabant,Totaal,100.0,200.0
2020-04-02,Someren,847,Noord-Brabant,Totaal,100.0,200.0
2020-04-02,Son en Breugel,848,Noord-Brabant,Totaal,100.0,200.0
2020-04-02,Steenbergen,851,Noord-Brabant,Totaal,50.0,100.0
2020-04-02,Waterland,852,Noord-Holland,Totaal,50.0,100.0
