Gemeente,Aantal,id,Datum
Meppel,,119,2020-03-08
Almelo,1,141,2020-03-08
Borne,3,147,2020-03-08
Dalfsen,,148,2020-03-08
Deventer,,150,2020-03-08
Enschede,,153,2020-03-08
Haaksbergen,,158,2020-03-08
Hardenberg,,160,2020-03-08
Hellendoorn,2,163,2020-03-08
Hengelo (O),,164,2020-03-08
Kampen,,166,2020-03-08
Losser,,168,2020-03-08
Noordoostpolder,,171,2020-03-08
Oldenzaal,,173,2020-03-08
Ommen,,175,2020-03-08
Raalte,,177,2020-03-08
Staphorst,,180,2020-03-08
Tubbergen,,183,2020-03-08
Urk,,184,2020-03-08
Wierden,,189,2020-03-08
Zwolle,1,193,2020-03-08
Aalten,,197,2020-03-08
Apeldoorn,,200,2020-03-08
Arnhem,3,202,2020-03-08
Barneveld,,203,2020-03-08
Beuningen,5,209,2020-03-08
Brummen,,213,2020-03-08
Buren,,214,2020-03-08
Culemborg,1,216,2020-03-08
Doesburg,,221,2020-03-08
Doetinchem,,222,2020-03-08
Druten,,225,2020-03-08
Duiven,,226,2020-03-08
Ede,,228,2020-03-08
Elburg,,230,2020-03-08
Epe,,232,2020-03-08
Ermelo,,233,2020-03-08
Harderwijk,,243,2020-03-08
Hattem,,244,2020-03-08
Heerde,,246,2020-03-08
Heumen,,252,2020-03-08
Lochem,,262,2020-03-08
Maasdriel,1,263,2020-03-08
Nijkerk,,267,2020-03-08
Nijmegen,2,268,2020-03-08
Oldebroek,,269,2020-03-08
Putten,,273,2020-03-08
Renkum,5,274,2020-03-08
Rheden,,275,2020-03-08
Rozendaal,,277,2020-03-08
Scherpenzeel,,279,2020-03-08
Tiel,,281,2020-03-08
Voorst,,285,2020-03-08
Wageningen,,289,2020-03-08
Westervoort,,293,2020-03-08
Winterswijk,,294,2020-03-08
Wijchen,1,296,2020-03-08
Zaltbommel,1,297,2020-03-08
Zevenaar,,299,2020-03-08
Zutphen,,301,2020-03-08
Nunspeet,,302,2020-03-08
Dronten,,303,2020-03-08
Amersfoort,,307,2020-03-08
Baarn,,308,2020-03-08
De Bilt,6,310,2020-03-08
Bunnik,,312,2020-03-08
Bunschoten,,313,2020-03-08
Eemnes,,317,2020-03-08
Houten,13,321,2020-03-08
Leusden,,327,2020-03-08
Lopik,,331,2020-03-08
Montfoort,,335,2020-03-08
Renswoude,,339,2020-03-08
Rhenen,,340,2020-03-08
Soest,7,342,2020-03-08
Utrecht,13,344,2020-03-08
Veenendaal,,345,2020-03-08
Woudenberg,,351,2020-03-08
Wijk bij Duurstede,1,352,2020-03-08
IJsselstein,1,353,2020-03-08
Zeist,1,355,2020-03-08
Nieuwegein,,356,2020-03-08
Aalsmeer,,358,2020-03-08
Alkmaar,,361,2020-03-08
Amstelveen,1,362,2020-03-08
Amsterdam,4,363,2020-03-08
Beemster,,370,2020-03-08
Bergen (NH),,373,2020-03-08
Beverwijk,4,375,2020-03-08
Blaricum,1,376,2020-03-08
Bloemendaal,1,377,2020-03-08
Castricum,,383,2020-03-08
Diemen,2,384,2020-03-08
Edam-Volendam,,385,2020-03-08
Enkhuizen,,388,2020-03-08
Haarlem,2,392,2020-03-08
Haarlemmermeer,,394,2020-03-08
Heemskerk,,396,2020-03-08
Heemstede,1,397,2020-03-08
Heerhugowaard,,398,2020-03-08
Heiloo,,399,2020-03-08
Den Helder,,400,2020-03-08
Hilversum,,402,2020-03-08
Hoorn,,405,2020-03-08
Huizen,1,406,2020-03-08
Landsmeer,,415,2020-03-08
Langedijk,,416,2020-03-08
Laren,,417,2020-03-08
Medemblik,,420,2020-03-08
Oostzaan,,431,2020-03-08
Opmeer,,432,2020-03-08
Ouder-Amstel,,437,2020-03-08
Purmerend,,439,2020-03-08
Schagen,,441,2020-03-08
Texel,,448,2020-03-08
Uitgeest,,450,2020-03-08
Uithoorn,,451,2020-03-08
Velsen,,453,2020-03-08
Weesp,,457,2020-03-08
Zandvoort,,473,2020-03-08
Zaanstad,2,479,2020-03-08
Alblasserdam,,482,2020-03-08
Alphen aan den Rijn,1,484,2020-03-08
Barendrecht,,489,2020-03-08
Drechterland,,498,2020-03-08
Brielle,,501,2020-03-08
Capelle aan den IJssel,,502,2020-03-08
Delft,1,503,2020-03-08
Dordrecht,,505,2020-03-08
Gorinchem,,512,2020-03-08
Gouda,,513,2020-03-08
's-Gravenhage,2,518,2020-03-08
Hardinxveld-Giessendam,4,523,2020-03-08
Hellevoetsluis,,530,2020-03-08
Hendrik-Ido-Ambacht,,531,2020-03-08
Stede Broec,,532,2020-03-08
Hillegom,,534,2020-03-08
Katwijk,,537,2020-03-08
Krimpen aan den IJssel,,542,2020-03-08
Leiden,,546,2020-03-08
Leiderdorp,,547,2020-03-08
Lisse,,553,2020-03-08
Maassluis,,556,2020-03-08
Nieuwkoop,,569,2020-03-08
Noordwijk,,575,2020-03-08
Oegstgeest,1,579,2020-03-08
Oudewater,,589,2020-03-08
Papendrecht,,590,2020-03-08
Ridderkerk,1,597,2020-03-08
Rotterdam,14,599,2020-03-08
Rijswijk,,603,2020-03-08
Schiedam,,606,2020-03-08
Sliedrecht,,610,2020-03-08
Albrandswaard,1,613,2020-03-08
Westvoorne,1,614,2020-03-08
Vlaardingen,,622,2020-03-08
Voorschoten,,626,2020-03-08
Waddinxveen,,627,2020-03-08
Wassenaar,,629,2020-03-08
Woerden,2,632,2020-03-08
Zoetermeer,,637,2020-03-08
Zoeterwoude,,638,2020-03-08
Zwijndrecht,,642,2020-03-08
Borsele,,654,2020-03-08
Goes,,664,2020-03-08
West Maas en Waal,1,668,2020-03-08
Hulst,,677,2020-03-08
Kapelle,,678,2020-03-08
Middelburg,,687,2020-03-08
Reimerswaal,,703,2020-03-08
Terneuzen,,715,2020-03-08
Tholen,,716,2020-03-08
Veere,,717,2020-03-08
Vlissingen,,718,2020-03-08
De Ronde Venen,,736,2020-03-08
Tytsjerksteradiel,,737,2020-03-08
Asten,,743,2020-03-08
Baarle-Nassau,,744,2020-03-08
Bergen op Zoom,1,748,2020-03-08
Best,2,753,2020-03-08
Boekel,1,755,2020-03-08
Boxmeer,,756,2020-03-08
Boxtel,,757,2020-03-08
Breda,16,758,2020-03-08
Deurne,1,762,2020-03-08
Pekela,,765,2020-03-08
Dongen,3,766,2020-03-08
Eersel,,770,2020-03-08
Eindhoven,6,772,2020-03-08
Etten-Leur,,777,2020-03-08
Geertruidenberg,,779,2020-03-08
Gilze en Rijen,,784,2020-03-08
Goirle,1,785,2020-03-08
Grave,,786,2020-03-08
Haaren,,788,2020-03-08
Helmond,5,794,2020-03-08
's-Hertogenbosch,2,796,2020-03-08
Heusden,1,797,2020-03-08
Hilvarenbeek,,798,2020-03-08
Loon op Zand,7,809,2020-03-08
Mill en Sint Hubert,,815,2020-03-08
"Nuenen, Gerwen en Nederwetten",,820,2020-03-08
Oirschot,,823,2020-03-08
Oisterwijk,3,824,2020-03-08
Oosterhout,,826,2020-03-08
Oss,1,828,2020-03-08
Rucphen,,840,2020-03-08
Sint-Michielsgestel,5,845,2020-03-08
Someren,,847,2020-03-08
Son en Breugel,,848,2020-03-08
Steenbergen,,851,2020-03-08
Waterland,1,852,2020-03-08
Tilburg,12,855,2020-03-08
Uden,7,856,2020-03-08
Valkenswaard,,858,2020-03-08
Veldhoven,,861,2020-03-08
Vught,,865,2020-03-08
Waalre,1,866,2020-03-08
Waalwijk,5,867,2020-03-08
Woensdrecht,,873,2020-03-08
Zundert,1,879,2020-03-08
Wormerland,,880,2020-03-08
Landgraaf,,882,2020-03-08
Beek,,888,2020-03-08
Beesel,,889,2020-03-08
Bergen (L),,893,2020-03-08
Brunssum,,899,2020-03-08
Gennep,,907,2020-03-08
Heerlen,,917,2020-03-08
Kerkrade,,928,2020-03-08
Maastricht,4,935,2020-03-08
Meerssen,,938,2020-03-08
Mook en Middelaar,,944,2020-03-08
Nederweert,,946,2020-03-08
Roermond,1,957,2020-03-08
Simpelveld,2,965,2020-03-08
Stein,,971,2020-03-08
Vaals,,981,2020-03-08
Venlo,,983,2020-03-08
Venray,,984,2020-03-08
Voerendaal,,986,2020-03-08
Weert,,988,2020-03-08
Valkenburg aan de Geul,,994,2020-03-08
Lelystad,,995,2020-03-08
Horst aan de Maas,,1507,2020-03-08
Oude IJsselstreek,,1509,2020-03-08
Teylingen,,1525,2020-03-08
Utrechtse Heuvelrug,2,1581,2020-03-08
Oost Gelre,,1586,2020-03-08
Koggenland,,1598,2020-03-08
Lansingerland,2,1621,2020-03-08
Leudal,,1640,2020-03-08
Maasgouw,,1641,2020-03-08
Gemert-Bakel,1,1652,2020-03-08
Halderberge,,1655,2020-03-08
Heeze-Leende,,1658,2020-03-08
Laarbeek,,1659,2020-03-08
Reusel-De Mierden,,1667,2020-03-08
Roerdalen,,1669,2020-03-08
Roosendaal,,1674,2020-03-08
Schouwen-Duiveland,1,1676,2020-03-08
Aa en Hunze,,1680,2020-03-08
Borger-Odoorn,,1681,2020-03-08
Cuijk,,1684,2020-03-08
Landerd,2,1685,2020-03-08
De Wolden,,1690,2020-03-08
Noord-Beveland,,1695,2020-03-08
Wijdemeren,,1696,2020-03-08
Noordenveld,,1699,2020-03-08
Twenterand,,1700,2020-03-08
Westerveld,,1701,2020-03-08
Sint Anthonis,,1702,2020-03-08
Lingewaard,2,1705,2020-03-08
Cranendonck,,1706,2020-03-08
Steenwijkerland,,1708,2020-03-08
Moerdijk,,1709,2020-03-08
Echt-Susteren,,1711,2020-03-08
Sluis,,1714,2020-03-08
Drimmelen,,1719,2020-03-08
Bernheze,1,1721,2020-03-08
Alphen-Chaam,,1723,2020-03-08
Bergeijk,,1724,2020-03-08
Bladel,,1728,2020-03-08
Gulpen-Wittem,,1729,2020-03-08
Tynaarlo,,1730,2020-03-08
Midden-Drenthe,,1731,2020-03-08
Overbetuwe,,1734,2020-03-08
Hof van Twente,,1735,2020-03-08
Neder-Betuwe,,1740,2020-03-08
Rijssen-Holten,,1742,2020-03-08
Geldrop-Mierlo,,1771,2020-03-08
Olst-Wijhe,,1773,2020-03-08
Dinkelland,2,1774,2020-03-08
Westland,,1783,2020-03-08
Midden-Delfland,,1842,2020-03-08
Berkelland,,1859,2020-03-08
Bronckhorst,2,1876,2020-03-08
Sittard-Geleen,7,1883,2020-03-08
Kaag en Braassem,,1884,2020-03-08
Dantumadiel,,1891,2020-03-08
Zuidplas,,1892,2020-03-08
Peel en Maas,,1894,2020-03-08
Oldambt,,1895,2020-03-08
Zwartewaterland,,1896,2020-03-08
Súdwest-Fryslân,,1900,2020-03-08
Bodegraven-Reeuwijk,,1901,2020-03-08
Eijsden-Margraten,,1903,2020-03-08
Stichtse Vecht,5,1904,2020-03-08
Hollands Kroon,,1911,2020-03-08
Leidschendam-Voorburg,1,1916,2020-03-08
Goeree-Overflakkee,,1924,2020-03-08
Pijnacker-Nootdorp,2,1926,2020-03-08
Nissewaard,,1930,2020-03-08
Krimpenerwaard,1,1931,2020-03-08
De Fryske Marren,,1940,2020-03-08
Gooise Meren,2,1942,2020-03-08
Berg en Dal,,1945,2020-03-08
Meierijstad,4,1948,2020-03-08
Waadhoeke,,1949,2020-03-08
Westerwolde,,1950,2020-03-08
Midden-Groningen,,1952,2020-03-08
Beekdaelen,2,1954,2020-03-08
Montferland,,1955,2020-03-08
Altena,4,1959,2020-03-08
West Betuwe,2,1960,2020-03-08
Vijfheerenlanden,1,1961,2020-03-08
Hoeksche Waard,2,1963,2020-03-08
Het Hogeland,,1966,2020-03-08
Westerkwartier,,1969,2020-03-08
Noardeast-Fryslân,,1970,2020-03-08
Molenlanden,,1978,2020-03-08
Appingedam,,3,2020-03-09
Delfzijl,,10,2020-03-09
Groningen,,14,2020-03-09
Loppersum,,24,2020-03-09
Almere,1,34,2020-03-09
Stadskanaal,,37,2020-03-09
Veendam,,47,2020-03-09
Zeewolde,1,50,2020-03-09
Achtkarspelen,,59,2020-03-09
Ameland,,60,2020-03-09
Harlingen,,72,2020-03-09
Heerenveen,,74,2020-03-09
Leeuwarden,,80,2020-03-09
Ooststellingwerf,,85,2020-03-09
Opsterland,,86,2020-03-09
Schiermonnikoog,,88,2020-03-09
Smallingerland,,90,2020-03-09
Terschelling,,93,2020-03-09
Vlieland,,96,2020-03-09
Weststellingwerf,,98,2020-03-09
Assen,,106,2020-03-09
Coevorden,9,109,2020-03-09
Emmen,1,114,2020-03-09
Hoogeveen,,118,2020-03-09
Meppel,,119,2020-03-09
Almelo,1,141,2020-03-09
Borne,3,147,2020-03-09
Dalfsen,,148,2020-03-09
Deventer,,150,2020-03-09
Enschede,,153,2020-03-09
Haaksbergen,,158,2020-03-09
Hardenberg,,160,2020-03-09
Hellendoorn,2,163,2020-03-09
Hengelo (O),,164,2020-03-09
Kampen,,166,2020-03-09
Losser,,168,2020-03-09
Noordoostpolder,,171,2020-03-09
Oldenzaal,,173,2020-03-09
Ommen,,175,2020-03-09
Raalte,,177,2020-03-09
Staphorst,,180,2020-03-09
Tubbergen,1,183,2020-03-09
Urk,,184,2020-03-09
Wierden,,189,2020-03-09
Zwolle,1,193,2020-03-09
Aalten,,197,2020-03-09
Apeldoorn,,200,2020-03-09
Arnhem,2,202,2020-03-09
Barneveld,,203,2020-03-09
Beuningen,3,209,2020-03-09
Brummen,,213,2020-03-09
Buren,,214,2020-03-09
Culemborg,1,216,2020-03-09
Doesburg,,221,2020-03-09
Doetinchem,,222,2020-03-09
Druten,,225,2020-03-09
Duiven,,226,2020-03-09
Ede,,228,2020-03-09
Elburg,,230,2020-03-09
Epe,,232,2020-03-09
Ermelo,,233,2020-03-09
Harderwijk,,243,2020-03-09
Hattem,,244,2020-03-09
Heerde,,246,2020-03-09
Heumen,,252,2020-03-09
Lochem,,262,2020-03-09
Maasdriel,1,263,2020-03-09
Nijkerk,,267,2020-03-09
Nijmegen,3,268,2020-03-09
Oldebroek,,269,2020-03-09
Putten,,273,2020-03-09
Renkum,5,274,2020-03-09
Rheden,,275,2020-03-09
Rozendaal,,277,2020-03-09
Scherpenzeel,,279,2020-03-09
Tiel,1,281,2020-03-09
Voorst,1,285,2020-03-09
Wageningen,,289,2020-03-09
Westervoort,,293,2020-03-09
Winterswijk,,294,2020-03-09
Wijchen,1,296,2020-03-09
Zaltbommel,1,297,2020-03-09
Zevenaar,,299,2020-03-09
Zutphen,,301,2020-03-09
Nunspeet,,302,2020-03-09
Dronten,,303,2020-03-09
Amersfoort,,307,2020-03-09
Baarn,,308,2020-03-09
De Bilt,6,310,2020-03-09
Bunnik,,312,2020-03-09
Bunschoten,,313,2020-03-09
Eemnes,,317,2020-03-09
Houten,13,321,2020-03-09
Leusden,,327,2020-03-09
Lopik,,331,2020-03-09
Montfoort,,335,2020-03-09
Renswoude,,339,2020-03-09
Rhenen,,340,2020-03-09
Soest,7,342,2020-03-09
Utrecht,13,344,2020-03-09
Veenendaal,,345,2020-03-09
Woudenberg,,351,2020-03-09
Wijk bij Duurstede,1,352,2020-03-09
IJsselstein,1,353,2020-03-09
Zeist,1,355,2020-03-09
Nieuwegein,,356,2020-03-09
Aalsmeer,,358,2020-03-09
Alkmaar,,361,2020-03-09
Amstelveen,2,362,2020-03-09
Amsterdam,4,363,2020-03-09
Beemster,,370,2020-03-09
Bergen (NH),,373,2020-03-09
Beverwijk,4,375,2020-03-09
Blaricum,1,376,2020-03-09
Bloemendaal,1,377,2020-03-09
Castricum,,383,2020-03-09
Diemen,2,384,2020-03-09
Edam-Volendam,,385,2020-03-09
Enkhuizen,,388,2020-03-09
Haarlem,2,392,2020-03-09
Haarlemmermeer,,394,2020-03-09
Heemskerk,,396,2020-03-09
Heemstede,1,397,2020-03-09
Heerhugowaard,,398,2020-03-09
Heiloo,,399,2020-03-09
Den Helder,,400,2020-03-09
Hilversum,,402,2020-03-09
Hoorn,,405,2020-03-09
Huizen,1,406,2020-03-09
Landsmeer,,415,2020-03-09
Langedijk,,416,2020-03-09
Laren,,417,2020-03-09
Medemblik,,420,2020-03-09
Oostzaan,,431,2020-03-09
Opmeer,,432,2020-03-09
Ouder-Amstel,,437,2020-03-09
Purmerend,,439,2020-03-09
Schagen,,441,2020-03-09
Texel,,448,2020-03-09
Uitgeest,,450,2020-03-09
Uithoorn,,451,2020-03-09
Velsen,,453,2020-03-09
Weesp,,457,2020-03-09
Zandvoort,,473,2020-03-09
Zaanstad,2,479,2020-03-09
Alblasserdam,,482,2020-03-09
Alphen aan den Rijn,1,484,2020-03-09
Barendrecht,,489,2020-03-09
Drechterland,,498,2020-03-09
Brielle,,501,2020-03-09
Capelle aan den IJssel,,502,2020-03-09
Delft,1,503,2020-03-09
Dordrecht,,505,2020-03-09
Gorinchem,,512,2020-03-09
Gouda,,513,2020-03-09
's-Gravenhage,2,518,2020-03-09
Hardinxveld-Giessendam,4,523,2020-03-09
Hellevoetsluis,,530,2020-03-09
Hendrik-Ido-Ambacht,,531,2020-03-09
Stede Broec,,532,2020-03-09
Hillegom,,534,2020-03-09
Katwijk,,537,2020-03-09
Krimpen aan den IJssel,,542,2020-03-09
Leiden,,546,2020-03-09
Leiderdorp,,547,2020-03-09
Lisse,,553,2020-03-09
Maassluis,,556,2020-03-09
Nieuwkoop,,569,2020-03-09
Noordwijk,2,575,2020-03-09
Oegstgeest,1,579,2020-03-09
Oudewater,,589,2020-03-09
Papendrecht,,590,2020-03-09
Ridderkerk,1,597,2020-03-09
Rotterdam,14,599,2020-03-09
Rijswijk,,603,2020-03-09
Schiedam,,606,2020-03-09
Sliedrecht,,610,2020-03-09
Albrandswaard,1,613,2020-03-09
Westvoorne,1,614,2020-03-09
Vlaardingen,,622,2020-03-09
Voorschoten,,626,2020-03-09
Waddinxveen,,627,2020-03-09
Wassenaar,,629,2020-03-09
Woerden,2,632,2020-03-09
Zoetermeer,,637,2020-03-09
Zoeterwoude,,638,2020-03-09
Zwijndrecht,,642,2020-03-09
Borsele,,654,2020-03-09
Goes,,664,2020-03-09
West Maas en Waal,1,668,2020-03-09
Hulst,,677,2020-03-09
Kapelle,,678,2020-03-09
Middelburg,,687,2020-03-09
Reimerswaal,,703,2020-03-09
Terneuzen,,715,2020-03-09
Tholen,,716,2020-03-09
Veere,,717,2020-03-09
Vlissingen,,718,2020-03-09
De Ronde Venen,,736,2020-03-09
Tytsjerksteradiel,,737,2020-03-09
Asten,,743,2020-03-09
Baarle-Nassau,,744,2020-03-09
Bergen op Zoom,1,748,2020-03-09
Best,2,753,2020-03-09
Boekel,1,755,2020-03-09
Boxmeer,,756,2020-03-09
Boxtel,,757,2020-03-09
Breda,19,758,2020-03-09
Deurne,1,762,2020-03-09
Pekela,,765,2020-03-09
Dongen,3,766,2020-03-09
Eersel,,770,2020-03-09
Eindhoven,7,772,2020-03-09
Etten-Leur,1,777,2020-03-09
Geertruidenberg,,779,2020-03-09
Gilze en Rijen,,784,2020-03-09
Goirle,4,785,2020-03-09
Grave,,786,2020-03-09
Haaren,2,788,2020-03-09
Helmond,7,794,2020-03-09
's-Hertogenbosch,3,796,2020-03-09
Heusden,1,797,2020-03-09
Hilvarenbeek,,798,2020-03-09
Loon op Zand,7,809,2020-03-09
Mill en Sint Hubert,,815,2020-03-09
"Nuenen, Gerwen en Nederwetten",,820,2020-03-09
Oirschot,,823,2020-03-09
Oisterwijk,3,824,2020-03-09
Oosterhout,,826,2020-03-09
Oss,1,828,2020-03-09
Rucphen,,840,2020-03-09
Sint-Michielsgestel,5,845,2020-03-09
Someren,,847,2020-03-09
Son en Breugel,,848,2020-03-09
Steenbergen,,851,2020-03-09
Waterland,1,852,2020-03-09
Tilburg,27,855,2020-03-09
Uden,12,856,2020-03-09
Valkenswaard,,858,2020-03-09
Veldhoven,1,861,2020-03-09
Vught,1,865,2020-03-09
Waalre,1,866,2020-03-09
Waalwijk,5,867,2020-03-09
Woensdrecht,,873,2020-03-09
Zundert,1,879,2020-03-09
Wormerland,,880,2020-03-09
Landgraaf,,882,2020-03-09
Beek,,888,2020-03-09
Beesel,,889,2020-03-09
Bergen (L),,893,2020-03-09
Brunssum,,899,2020-03-09
Gennep,,907,2020-03-09
Heerlen,,917,2020-03-09
Kerkrade,,928,2020-03-09
Maastricht,6,935,2020-03-09
Meerssen,,938,2020-03-09
Mook en Middelaar,,944,2020-03-09
Nederweert,,946,2020-03-09
Roermond,1,957,2020-03-09
Simpelveld,2,965,2020-03-09
Stein,,971,2020-03-09
Vaals,,981,2020-03-09
Venlo,1,983,2020-03-09
Venray,,984,2020-03-09
Voerendaal,,986,2020-03-09
Weert,,988,2020-03-09
Valkenburg aan de Geul,,994,2020-03-09
Lelystad,,995,2020-03-09
Horst aan de Maas,,1507,2020-03-09
Oude IJsselstreek,,1509,2020-03-09
Teylingen,,1525,2020-03-09
Utrechtse Heuvelrug,2,1581,2020-03-09
Oost Gelre,,1586,2020-03-09
Koggenland,,1598,2020-03-09
Lansingerland,3,1621,2020-03-09
Leudal,1,1640,2020-03-09
Maasgouw,,1641,2020-03-09
Gemert-Bakel,1,1652,2020-03-09
Halderberge,,1655,2020-03-09
Heeze-Leende,,1658,2020-03-09
Laarbeek,,1659,2020-03-09
Reusel-De Mierden,,1667,2020-03-09
Roerdalen,,1669,2020-03-09
Roosendaal,,1674,2020-03-09
Schouwen-Duiveland,1,1676,2020-03-09
Aa en Hunze,,1680,2020-03-09
Borger-Odoorn,,1681,2020-03-09
Cuijk,,1684,2020-03-09
Landerd,2,1685,2020-03-09
De Wolden,,1690,2020-03-09
Noord-Beveland,,1695,2020-03-09
Wijdemeren,,1696,2020-03-09
Noordenveld,,1699,2020-03-09
Twenterand,,1700,2020-03-09
Westerveld,,1701,2020-03-09
Sint Anthonis,,1702,2020-03-09
Lingewaard,2,1705,2020-03-09
Cranendonck,,1706,2020-03-09
Steenwijkerland,,1708,2020-03-09
Moerdijk,,1709,2020-03-09
Echt-Susteren,,1711,2020-03-09
Sluis,,1714,2020-03-09
Drimmelen,,1719,2020-03-09
Bernheze,2,1721,2020-03-09
Alphen-Chaam,,1723,2020-03-09
Bergeijk,,1724,2020-03-09
Bladel,,1728,2020-03-09
Gulpen-Wittem,,1729,2020-03-09
Tynaarlo,,1730,2020-03-09
Midden-Drenthe,,1731,2020-03-09
Overbetuwe,,1734,2020-03-09
Hof van Twente,,1735,2020-03-09
Neder-Betuwe,1,1740,2020-03-09
Rijssen-Holten,,1742,2020-03-09
Geldrop-Mierlo,,1771,2020-03-09
Olst-Wijhe,,1773,2020-03-09
Dinkelland,2,1774,2020-03-09
Westland,,1783,2020-03-09
Midden-Delfland,,1842,2020-03-09
Berkelland,,1859,2020-03-09
Bronckhorst,2,1876,2020-03-09
Sittard-Geleen,8,1883,2020-03-09
Kaag en Braassem,,1884,2020-03-09
Dantumadiel,,1891,2020-03-09
Zuidplas,,1892,2020-03-09
Peel en Maas,,1894,2020-03-09
Oldambt,,1895,2020-03-09
Zwartewaterland,,1896,2020-03-09
Súdwest-Fryslân,,1900,2020-03-09
Bodegraven-Reeuwijk,,1901,2020-03-09
Eijsden-Margraten,,1903,2020-03-09
Stichtse Vecht,5,1904,2020-03-09
Hollands Kroon,,1911,2020-03-09
Leidschendam-Voorburg,1,1916,2020-03-09
Goeree-Overflakkee,,1924,2020-03-09
Pijnacker-Nootdorp,2,1926,2020-03-09
Nissewaard,,1930,2020-03-09
Krimpenerwaard,1,1931,2020-03-09
De Fryske Marren,,1940,2020-03-09
Gooise Meren,2,1942,2020-03-09
Berg en Dal,,1945,2020-03-09
Meierijstad,10,1948,2020-03-09
Waadhoeke,,1949,2020-03-09
Westerwolde,,1950,2020-03-09
Midden-Groningen,,1952,2020-03-09
Beekdaelen,4,1954,2020-03-09
Montferland,,1955,2020-03-09
Altena,4,1959,2020-03-09
West Betuwe,2,1960,2020-03-09
Vijfheerenlanden,1,1961,2020-03-09
Hoeksche Waard,2,1963,2020-03-09
Het Hogeland,,1966,2020-03-09
Westerkwartier,,1969,2020-03-09
Noardeast-Fryslân,,1970,2020-03-09
Molenlanden,,1978,2020-03-09
Appingedam,,3,2020-03-10
Delfzijl,,10,2020-03-10
Groningen,,14,2020-03-10
Loppersum,,24,2020-03-10
Almere,1,34,2020-03-10
Stadskanaal,,37,2020-03-10
Veendam,,47,2020-03-10
Zeewolde,1,50,2020-03-10
Achtkarspelen,,59,2020-03-10
Ameland,,60,2020-03-10
Harlingen,,72,2020-03-10
Heerenveen,,74,2020-03-10
Leeuwarden,,80,2020-03-10
Ooststellingwerf,,85,2020-03-10
Opsterland,2,86,2020-03-10
Schiermonnikoog,,88,2020-03-10
Smallingerland,,90,2020-03-10
Terschelling,,93,2020-03-10
Vlieland,,96,2020-03-10
Weststellingwerf,,98,2020-03-10
Assen,,106,2020-03-10
Coevorden,11,109,2020-03-10
Emmen,1,114,2020-03-10
Hoogeveen,,118,2020-03-10
Meppel,,119,2020-03-10
Almelo,1,141,2020-03-10
Borne,3,147,2020-03-10
Dalfsen,,148,2020-03-10
Deventer,,150,2020-03-10
Enschede,,153,2020-03-10
Haaksbergen,,158,2020-03-10
Hardenberg,,160,2020-03-10
Hellendoorn,2,163,2020-03-10
Hengelo (O),,164,2020-03-10
Kampen,,166,2020-03-10
Losser,,168,2020-03-10
Noordoostpolder,,171,2020-03-10
Oldenzaal,,173,2020-03-10
Ommen,,175,2020-03-10
Raalte,,177,2020-03-10
Staphorst,,180,2020-03-10
Tubbergen,1,183,2020-03-10
Urk,,184,2020-03-10
Wierden,,189,2020-03-10
Zwolle,1,193,2020-03-10
Aalten,,197,2020-03-10
Apeldoorn,,200,2020-03-10
Arnhem,2,202,2020-03-10
Barneveld,,203,2020-03-10
Beuningen,3,209,2020-03-10
Brummen,,213,2020-03-10
Buren,,214,2020-03-10
Culemborg,1,216,2020-03-10
Doesburg,,221,2020-03-10
Doetinchem,,222,2020-03-10
Druten,,225,2020-03-10
Duiven,,226,2020-03-10
Ede,,228,2020-03-10
Elburg,,230,2020-03-10
Epe,,232,2020-03-10
Ermelo,1,233,2020-03-10
Harderwijk,,243,2020-03-10
Hattem,,244,2020-03-10
Heerde,,246,2020-03-10
Heumen,,252,2020-03-10
Lochem,,262,2020-03-10
Maasdriel,1,263,2020-03-10
Nijkerk,,267,2020-03-10
Nijmegen,3,268,2020-03-10
Oldebroek,,269,2020-03-10
Putten,,273,2020-03-10
Renkum,5,274,2020-03-10
Rheden,1,275,2020-03-10
Rozendaal,,277,2020-03-10
Scherpenzeel,,279,2020-03-10
Tiel,1,281,2020-03-10
Voorst,1,285,2020-03-10
Wageningen,,289,2020-03-10
Westervoort,,293,2020-03-10
Winterswijk,,294,2020-03-10
Wijchen,1,296,2020-03-10
Zaltbommel,1,297,2020-03-10
Zevenaar,,299,2020-03-10
Zutphen,,301,2020-03-10
Nunspeet,,302,2020-03-10
Dronten,,303,2020-03-10
Amersfoort,,307,2020-03-10
Baarn,,308,2020-03-10
De Bilt,6,310,2020-03-10
Bunnik,,312,2020-03-10
Bunschoten,,313,2020-03-10
Eemnes,,317,2020-03-10
Houten,13,321,2020-03-10
Leusden,,327,2020-03-10
Lopik,,331,2020-03-10
Montfoort,,335,2020-03-10
Renswoude,,339,2020-03-10
Rhenen,,340,2020-03-10
Soest,8,342,2020-03-10
Utrecht,14,344,2020-03-10
Veenendaal,,345,2020-03-10
Woudenberg,,351,2020-03-10
Wijk bij Duurstede,1,352,2020-03-10
IJsselstein,1,353,2020-03-10
Zeist,2,355,2020-03-10
Nieuwegein,,356,2020-03-10
Aalsmeer,2,358,2020-03-10
Alkmaar,1,361,2020-03-10
Amstelveen,2,362,2020-03-10
Amsterdam,8,363,2020-03-10
Beemster,,370,2020-03-10
Bergen (NH),,373,2020-03-10
Beverwijk,4,375,2020-03-10
Blaricum,1,376,2020-03-10
Bloemendaal,1,377,2020-03-10
Castricum,,383,2020-03-10
