Datum,Gemeentecode,Gemeentenaam,Provincienaam,Provinciecode,Aantal
2020-04-20,1724,Bergeijk,Noord-Brabant,30,4
2020-04-20,1728,Bladel,Noord-Brabant,30,7
2020-04-20,1729,Gulpen-Wittem,Limburg,31,6
2020-04-20,1730,Tynaarlo,Drenthe,22,0
2020-04-20,1731,Midden-Drenthe,Drenthe,22,0
2020-04-20,1734,Overbetuwe,Gelderland,25,11
2020-04-20,1735,Hof van Twente,Overijssel,23,2
2020-04-20,1740,Neder-Betuwe,Gelderland,25,15
2020-04-20,1742,Rijssen-Holten,Overijssel,23,4
2020-04-20,1771,Geldrop-Mierlo,Noord-Brabant,30,13
2020-04-20,1773,Olst-Wijhe,Overijssel,23,5
2020-04-20,1774,Dinkelland,Overijssel,23,7
2020-04-20,1783,Westland,Zuid-Holland,28,21
2020-04-20,1842,Midden-Delfland,Zuid-Holland,28,0
2020-04-20,1859,Berkelland,Gelderland,25,3
2020-04-20,1876,Bronckhorst,Gelderland,25,5
2020-04-20,1883,Sittard-Geleen,Limburg,31,41
2020-04-20,1884,Kaag en Braassem,Zuid-Holland,28,2
2020-04-20,1891,Dantumadiel,Friesland,21,0
2020-04-20,1892,Zuidplas,Zuid-Holland,28,5
2020-04-20,1894,Peel en Maas,Limburg,31,56
2020-04-20,1895,Oldambt,Groningen,20,0
2020-04-20,1896,Zwartewaterland,Overijssel,23,12
2020-04-20,1900,Súdwest-Fryslân,Friesland,21,1
2020-04-20,1901,Bodegraven-Reeuwijk,Zuid-Holland,28,2
2020-04-20,1903,Eijsden-Margraten,Limburg,31,19
2020-04-20,1904,Stichtse Vecht,Utrecht,26,6
2020-04-20,1911,Hollands Kroon,Noord-Holland,27,5
2020-04-20,1916,Leidschendam-Voorburg,Zuid-Holland,28,6
2020-04-20,1924,Goeree-Overflakkee,Zuid-Holland,28,25
2020-04-20,1926,Pijnacker-Nootdorp,Zuid-Holland,28,6
2020-04-20,1930,Nissewaard,Zuid-Holland,28,9
2020-04-20,1931,Krimpenerwaard,Zuid-Holland,28,20
2020-04-20,1940,De Fryske Marren,Friesland,21,5
2020-04-20,1942,Gooise Meren,Noord-Holland,27,2
2020-04-20,1945,Berg en Dal,Gelderland,25,13
2020-04-20,1948,Meierijstad,Noord-Brabant,30,106
2020-04-20,1949,Waadhoeke,Friesland,21,7
2020-04-20,1950,Westerwolde,Groningen,20,0
2020-04-20,1952,Midden-Groningen,Groningen,20,1
2020-04-20,1954,Beekdaelen,Limburg,31,19
2020-04-20,1955,Montferland,Gelderland,25,4
2020-04-20,1959,Altena,Noord-Brabant,30,10
2020-04-20,1960,West Betuwe,Gelderland,25,13
2020-04-20,1961,Vijfheerenlanden,Utrecht,26,31
2020-04-20,1963,Hoeksche Waard,Zuid-Holland,28,9
2020-04-20,1966,Het Hogeland,Groningen,20,1
2020-04-20,1969,Westerkwartier,Groningen,20,4
2020-04-20,1970,Noardeast-Fryslân,Friesland,21,4
2020-04-20,1978,Molenlanden,Zuid-Holland,28,4
2020-04-21,-1,,,,36
2020-04-21,3,Appingedam,Groningen,20,0
2020-04-21,10,Delfzijl,Groningen,20,0
2020-04-21,14,Groningen,Groningen,20,2
2020-04-21,24,Loppersum,Groningen,20,0
2020-04-21,34,Almere,Flevoland,24,5
2020-04-21,37,Stadskanaal,Groningen,20,1
2020-04-21,47,Veendam,Groningen,20,0
2020-04-21,50,Zeewolde,Flevoland,24,3
2020-04-21,59,Achtkarspelen,Friesland,21,0
2020-04-21,60,Ameland,Friesland,21,0
2020-04-21,72,Harlingen,Friesland,21,1
2020-04-21,74,Heerenveen,Friesland,21,15
2020-04-21,80,Leeuwarden,Friesland,21,6
2020-04-21,85,Ooststellingwerf,Friesland,21,0
2020-04-21,86,Opsterland,Friesland,21,0
2020-04-21,88,Schiermonnikoog,Friesland,21,0
2020-04-21,90,Smallingerland,Friesland,21,4
2020-04-21,93,Terschelling,Friesland,21,0
2020-04-21,96,Vlieland,Friesland,21,0
2020-04-21,98,Weststellingwerf,Friesland,21,2
2020-04-21,106,Assen,Drenthe,22,2
2020-04-21,109,Coevorden,Drenthe,22,1
2020-04-21,114,Emmen,Drenthe,22,7
2020-04-21,118,Hoogeveen,Drenthe,22,5
2020-04-21,119,Meppel,Drenthe,22,3
2020-04-21,141,Almelo,Overijssel,23,5
2020-04-21,147,Borne,Overijssel,23,6
2020-04-21,148,Dalfsen,Overijssel,23,6
2020-04-21,150,Deventer,Overijssel,23,25
2020-04-21,153,Enschede,Overijssel,23,13
2020-04-21,158,Haaksbergen,Overijssel,23,3
2020-04-21,160,Hardenberg,Overijssel,23,6
2020-04-21,163,Hellendoorn,Overijssel,23,2
2020-04-21,164,Hengelo,Overijssel,23,15
2020-04-21,166,Kampen,Overijssel,23,23
2020-04-21,168,Losser,Overijssel,23,0
2020-04-21,171,Noordoostpolder,Flevoland,24,3
2020-04-21,173,Oldenzaal,Overijssel,23,5
2020-04-21,175,Ommen,Overijssel,23,2
2020-04-21,177,Raalte,Overijssel,23,10
2020-04-21,180,Staphorst,Overijssel,23,3
2020-04-21,183,Tubbergen,Overijssel,23,3
2020-04-21,184,Urk,Flevoland,24,4
2020-04-21,189,Wierden,Overijssel,23,3
2020-04-21,193,Zwolle,Overijssel,23,36
2020-04-21,197,Aalten,Gelderland,25,3
2020-04-21,200,Apeldoorn,Gelderland,25,31
2020-04-21,202,Arnhem,Gelderland,25,18
2020-04-21,203,Barneveld,Gelderland,25,6
2020-04-21,209,Beuningen,Gelderland,25,4
2020-04-21,213,Brummen,Gelderland,25,6
2020-04-21,214,Buren,Gelderland,25,5
2020-04-21,216,Culemborg,Gelderland,25,7
2020-04-21,221,Doesburg,Gelderland,25,6
2020-04-21,222,Doetinchem,Gelderland,25,12
2020-04-21,225,Druten,Gelderland,25,6
2020-04-21,226,Duiven,Gelderland,25,4
2020-04-21,228,Ede,Gelderland,25,18
2020-04-21,230,Elburg,Gelderland,25,4
2020-04-21,232,Epe,Gelderland,25,15
2020-04-21,233,Ermelo,Gelderland,25,11
2020-04-21,243,Harderwijk,Gelderland,25,10
2020-04-21,244,Hattem,Gelderland,25,5
2020-04-21,246,Heerde,Gelderland,25,18
2020-04-21,252,Heumen,Gelderland,25,4
2020-04-21,262,Lochem,Gelderland,25,8
2020-04-21,263,Maasdriel,Gelderland,25,4
2020-04-21,267,Nijkerk,Gelderland,25,2
2020-04-21,268,Nijmegen,Gelderland,25,44
2020-04-21,269,Oldebroek,Gelderland,25,13
2020-04-21,273,Putten,Gelderland,25,0
2020-04-21,274,Renkum,Gelderland,25,2
2020-04-21,275,Rheden,Gelderland,25,14
2020-04-21,277,Rozendaal,Gelderland,25,0
2020-04-21,279,Scherpenzeel,Gelderland,25,2
2020-04-21,281,Tiel,Gelderland,25,15
2020-04-21,285,Voorst,Gelderland,25,8
2020-04-21,289,Wageningen,Gelderland,25,8
2020-04-21,293,Westervoort,Gelderland,25,3
2020-04-21,294,Winterswijk,Gelderland,25,1
2020-04-21,296,Wijchen,Gelderland,25,8
2020-04-21,297,Zaltbommel,Gelderland,25,6
2020-04-21,299,Zevenaar,Gelderland,25,10
2020-04-21,301,Zutphen,Gelderland,25,8
2020-04-21,302,Nunspeet,Gelderland,25,16
2020-04-21,303,Dronten,Flevoland,24,5
2020-04-21,307,Amersfoort,Utrecht,26,18
2020-04-21,308,Baarn,Utrecht,26,3
2020-04-21,310,De Bilt,Utrecht,26,8
2020-04-21,312,Bunnik,Utrecht,26,1
2020-04-21,313,Bunschoten,Utrecht,26,5
2020-04-21,317,Eemnes,Utrecht,26,1
2020-04-21,321,Houten,Utrecht,26,11
2020-04-21,327,Leusden,Utrecht,26,4
2020-04-21,331,Lopik,Utrecht,26,5
2020-04-21,335,Montfoort,Utrecht,26,4
2020-04-21,339,Renswoude,Utrecht,26,5
2020-04-21,340,Rhenen,Utrecht,26,4
2020-04-21,342,Soest,Utrecht,26,9
2020-04-21,344,Utrecht,Utrecht,26,67
2020-04-21,345,Veenendaal,Utrecht,26,9
2020-04-21,351,Woudenberg,Utrecht,26,1
2020-04-21,352,Wijk bij Duurstede,Utrecht,26,1
2020-04-21,353,IJsselstein,Utrecht,26,24
2020-04-21,355,Zeist,Utrecht,26,15
2020-04-21,356,Nieuwegein,Utrecht,26,10
2020-04-21,358,Aalsmeer,Noord-Holland,27,2
2020-04-21,361,Alkmaar,Noord-Holland,27,20
2020-04-21,362,Amstelveen,Noord-Holland,27,31
2020-04-21,363,Amsterdam,Noord-Holland,27,126
2020-04-21,370,Beemster,Noord-Holland,27,1
2020-04-21,373,Bergen (NH.),Noord-Holland,27,3
2020-04-21,375,Beverwijk,Noord-Holland,27,6
2020-04-21,376,Blaricum,Noord-Holland,27,0
2020-04-21,377,Bloemendaal,Noord-Holland,27,3
2020-04-21,383,Castricum,Noord-Holland,27,8
2020-04-21,384,Diemen,Noord-Holland,27,6
2020-04-21,385,Edam-Volendam,Noord-Holland,27,0
2020-04-21,388,Enkhuizen,Noord-Holland,27,4
2020-04-21,392,Haarlem,Noord-Holland,27,46
2020-04-21,394,Haarlemmermeer,Noord-Holland,27,17
2020-04-21,396,Heemskerk,Noord-Holland,27,8
2020-04-21,397,Heemstede,Noord-Holland,27,27
2020-04-21,398,Heerhugowaard,Noord-Holland,27,7
2020-04-21,399,Heiloo,Noord-Holland,27,7
2020-04-21,400,Den Helder,Noord-Holland,27,0
2020-04-21,402,Hilversum,Noord-Holland,27,3
2020-04-21,405,Hoorn,Noord-Holland,27,11
2020-04-21,406,Huizen,Noord-Holland,27,3
2020-04-21,415,Landsmeer,Noord-Holland,27,2
2020-04-21,416,Langedijk,Noord-Holland,27,2
2020-04-21,417,Laren,Noord-Holland,27,1
2020-04-21,420,Medemblik,Noord-Holland,27,6
2020-04-21,431,Oostzaan,Noord-Holland,27,1
2020-04-21,432,Opmeer,Noord-Holland,27,1
2020-04-21,437,Ouder-Amstel,Noord-Holland,27,0
2020-04-21,439,Purmerend,Noord-Holland,27,18
2020-04-21,441,Schagen,Noord-Holland,27,3
2020-04-21,448,Texel,Noord-Holland,27,1
2020-04-21,450,Uitgeest,Noord-Holland,27,1
2020-04-21,451,Uithoorn,Noord-Holland,27,1
2020-04-21,453,Velsen,Noord-Holland,27,26
2020-04-21,457,Weesp,Noord-Holland,27,1
2020-04-21,473,Zandvoort,Noord-Holland,27,7
2020-04-21,479,Zaanstad,Noord-Holland,27,35
2020-04-21,482,Alblasserdam,Zuid-Holland,28,2
2020-04-21,484,Alphen aan den Rijn,Zuid-Holland,28,17
2020-04-21,489,Barendrecht,Zuid-Holland,28,5
2020-04-21,498,Drechterland,Noord-Holland,27,8
2020-04-21,501,Brielle,Zuid-Holland,28,0
2020-04-21,502,Capelle aan den IJssel,Zuid-Holland,28,34
2020-04-21,503,Delft,Zuid-Holland,28,7
2020-04-21,505,Dordrecht,Zuid-Holland,28,18
2020-04-21,512,Gorinchem,Zuid-Holland,28,12
2020-04-21,513,Gouda,Zuid-Holland,28,23
2020-04-21,518,'s-Gravenhage,Zuid-Holland,28,92
2020-04-21,523,Hardinxveld-Giessendam,Zuid-Holland,28,2
2020-04-21,530,Hellevoetsluis,Zuid-Holland,28,1
2020-04-21,531,Hendrik-Ido-Ambacht,Zuid-Holland,28,2
2020-04-21,532,Stede Broec,Noord-Holland,27,4
2020-04-21,534,Hillegom,Zuid-Holland,28,1
2020-04-21,537,Katwijk,Zuid-Holland,28,8
2020-04-21,542,Krimpen aan den IJssel,Zuid-Holland,28,4
2020-04-21,546,Leiden,Zuid-Holland,28,12
2020-04-21,547,Leiderdorp,Zuid-Holland,28,3
2020-04-21,553,Lisse,Zuid-Holland,28,2
2020-04-21,556,Maassluis,Zuid-Holland,28,2
2020-04-21,569,Nieuwkoop,Zuid-Holland,28,4
2020-04-21,575,Noordwijk,Zuid-Holland,28,1
2020-04-21,579,Oegstgeest,Zuid-Holland,28,1
2020-04-21,589,Oudewater,Utrecht,26,7
2020-04-21,590,Papendrecht,Zuid-Holland,28,6
2020-04-21,597,Ridderkerk,Zuid-Holland,28,11
2020-04-21,599,Rotterdam,Zuid-Holland,28,131
2020-04-21,603,Rijswijk,Zuid-Holland,28,6
2020-04-21,606,Schiedam,Zuid-Holland,28,5
2020-04-21,610,Sliedrecht,Zuid-Holland,28,3
2020-04-21,613,Albrandswaard,Zuid-Holland,28,5
2020-04-21,614,Westvoorne,Zuid-Holland,28,0
2020-04-21,622,Vlaardingen,Zuid-Holland,28,15
2020-04-21,626,Voorschoten,Zuid-Holland,28,5
2020-04-21,627,Waddinxveen,Zuid-Holland,28,5
2020-04-21,629,Wassenaar,Zuid-Holland,28,9
2020-04-21,632,Woerden,Utrecht,26,15
2020-04-21,637,Zoetermeer,Zuid-Holland,28,9
2020-04-21,638,Zoeterwoude,Zuid-Holland,28,0
2020-04-21,642,Zwijndrecht,Zuid-Holland,28,6
2020-04-21,654,Borsele,Zeeland,29,0
2020-04-21,664,Goes,Zeeland,29,8
2020-04-21,668,West Maas en Waal,Gelderland,25,5
2020-04-21,677,Hulst,Zeeland,29,4
2020-04-21,678,Kapelle,Zeeland,29,1
2020-04-21,687,Middelburg,Zeeland,29,7
2020-04-21,703,Reimerswaal,Zeeland,29,2
2020-04-21,715,Terneuzen,Zeeland,29,2
2020-04-21,716,Tholen,Zeeland,29,12
2020-04-21,717,Veere,Zeeland,29,1
2020-04-21,718,Vlissingen,Zeeland,29,4
2020-04-21,736,De Ronde Venen,Utrecht,26,8
2020-04-21,737,Tytsjerksteradiel,Friesland,21,1
2020-04-21,743,Asten,Noord-Brabant,30,7
2020-04-21,744,Baarle-Nassau,Noord-Brabant,30,0
2020-04-21,748,Bergen op Zoom,Noord-Brabant,30,6
2020-04-21,753,Best,Noord-Brabant,30,8
2020-04-21,755,Boekel,Noord-Brabant,30,21
2020-04-21,756,Boxmeer,Noord-Brabant,30,14
2020-04-21,757,Boxtel,Noord-Brabant,30,11
2020-04-21,758,Breda,Noord-Brabant,30,52
2020-04-21,762,Deurne,Noord-Brabant,30,16
2020-04-21,765,Pekela,Groningen,20,0
2020-04-21,766,Dongen,Noord-Brabant,30,10
2020-04-21,770,Eersel,Noord-Brabant,30,8
2020-04-21,772,Eindhoven,Noord-Brabant,30,58
2020-04-21,777,Etten-Leur,Noord-Brabant,30,25
2020-04-21,779,Geertruidenberg,Noord-Brabant,30,5
2020-04-21,784,Gilze en Rijen,Noord-Brabant,30,12
2020-04-21,785,Goirle,Noord-Brabant,30,15
2020-04-21,786,Grave,Noord-Brabant,30,6
2020-04-21,788,Haaren,Noord-Brabant,30,7
2020-04-21,794,Helmond,Noord-Brabant,30,32
2020-04-21,796,'s-Hertogenbosch,Noord-Brabant,30,60
2020-04-21,797,Heusden,Noord-Brabant,30,13
2020-04-21,798,Hilvarenbeek,Noord-Brabant,30,4
2020-04-21,809,Loon op Zand,Noord-Brabant,30,5
2020-04-21,815,Mill en Sint Hubert,Noord-Brabant,30,4
2020-04-21,820,"Nuenen, Gerwen en Nederwetten",Noord-Brabant,30,5
2020-04-21,823,Oirschot,Noord-Brabant,30,6
2020-04-21,824,Oisterwijk,Noord-Brabant,30,9
2020-04-21,826,Oosterhout,Noord-Brabant,30,11
2020-04-21,828,Oss,Noord-Brabant,30,74
2020-04-21,840,Rucphen,Noord-Brabant,30,7
2020-04-21,845,Sint-Michielsgestel,Noord-Brabant,30,13
2020-04-21,847,Someren,Noord-Brabant,30,6
2020-04-21,848,Son en Breugel,Noord-Brabant,30,11
2020-04-21,851,Steenbergen,Noord-Brabant,30,7
2020-04-21,852,Waterland,Noord-Holland,27,3
2020-04-21,855,Tilburg,Noord-Brabant,30,125
2020-04-21,856,Uden,Noord-Brabant,30,58
2020-04-21,858,Valkenswaard,Noord-Brabant,30,28
2020-04-21,861,Veldhoven,Noord-Brabant,30,15
2020-04-21,865,Vught,Noord-Brabant,30,15
2020-04-21,866,Waalre,Noord-Brabant,30,4
2020-04-21,867,Waalwijk,Noord-Brabant,30,24
2020-04-21,873,Woensdrecht,Noord-Brabant,30,4
2020-04-21,879,Zundert,Noord-Brabant,30,8
2020-04-21,880,Wormerland,Noord-Holland,27,6
2020-04-21,882,Landgraaf,Limburg,31,11
2020-04-21,888,Beek,Limburg,31,3
2020-04-21,889,Beesel,Limburg,31,7
2020-04-21,893,Bergen (L.),Limburg,31,2
2020-04-21,899,Brunssum,Limburg,31,11
2020-04-21,907,Gennep,Limburg,31,10
2020-04-21,917,Heerlen,Limburg,31,40
2020-04-21,928,Kerkrade,Limburg,31,19
2020-04-21,935,Maastricht,Limburg,31,64
2020-04-21,938,Meerssen,Limburg,31,9
2020-04-21,944,Mook en Middelaar,Limburg,31,4
2020-04-21,946,Nederweert,Limburg,31,6
2020-04-21,957,Roermond,Limburg,31,20
2020-04-21,965,Simpelveld,Limburg,31,3
2020-04-21,971,Stein,Limburg,31,15
2020-04-21,981,Vaals,Limburg,31,1
2020-04-21,983,Venlo,Limburg,31,49
2020-04-21,984,Venray,Limburg,31,16
2020-04-21,986,Voerendaal,Limburg,31,6
2020-04-21,988,Weert,Limburg,31,10
2020-04-21,994,Valkenburg aan de Geul,Limburg,31,6
2020-04-21,995,Lelystad,Flevoland,24,10
2020-04-21,1507,Horst aan de Maas,Limburg,31,19
2020-04-21,1509,Oude IJsselstreek,Gelderland,25,6
2020-04-21,1525,Teylingen,Zuid-Holland,28,0
2020-04-21,1581,Utrechtse Heuvelrug,Utrecht,26,6
2020-04-21,1586,Oost Gelre,Gelderland,25,5
2020-04-21,1598,Koggenland,Noord-Holland,27,6
2020-04-21,1621,Lansingerland,Zuid-Holland,28,15
2020-04-21,1640,Leudal,Limburg,31,22
2020-04-21,1641,Maasgouw,Limburg,31,10
2020-04-21,1652,Gemert-Bakel,Noord-Brabant,30,29
2020-04-21,1655,Halderberge,Noord-Brabant,30,6
2020-04-21,1658,Heeze-Leende,Noord-Brabant,30,6
2020-04-21,1659,Laarbeek,Noord-Brabant,30,25
2020-04-21,1667,Reusel-De Mierden,Noord-Brabant,30,1
2020-04-21,1669,Roerdalen,Limburg,31,7
2020-04-21,1674,Roosendaal,Noord-Brabant,30,15
2020-04-21,1676,Schouwen-Duiveland,Zeeland,29,0
2020-04-21,1680,Aa en Hunze,Drenthe,22,0
2020-04-21,1681,Borger-Odoorn,Drenthe,22,3
2020-04-21,1684,Cuijk,Noord-Brabant,30,7
2020-04-21,1685,Landerd,Noord-Brabant,30,15
2020-04-21,1690,De Wolden,Drenthe,22,0
2020-04-21,1695,Noord-Beveland,Zeeland,29,0
2020-04-21,1696,Wijdemeren,Noord-Holland,27,0
2020-04-21,1699,Noordenveld,Drenthe,22,1
2020-04-21,1700,Twenterand,Overijssel,23,2
2020-04-21,1701,Westerveld,Drenthe,22,2
2020-04-21,1702,Sint Anthonis,Noord-Brabant,30,10
2020-04-21,1705,Lingewaard,Gelderland,25,5
2020-04-21,1706,Cranendonck,Noord-Brabant,30,26
2020-04-21,1708,Steenwijkerland,Overijssel,23,4
2020-04-21,1709,Moerdijk,Noord-Brabant,30,6
2020-04-21,1711,Echt-Susteren,Limburg,31,14
2020-04-21,1714,Sluis,Zeeland,29,4
2020-04-21,1719,Drimmelen,Noord-Brabant,30,4
2020-04-21,1721,Bernheze,Noord-Brabant,30,52
2020-04-21,1723,Alphen-Chaam,Noord-Brabant,30,5
2020-04-21,1724,Bergeijk,Noord-Brabant,30,4
2020-04-21,1728,Bladel,Noord-Brabant,30,7
2020-04-21,1729,Gulpen-Wittem,Limburg,31,8
2020-04-21,1730,Tynaarlo,Drenthe,22,0
2020-04-21,1731,Midden-Drenthe,Drenthe,22,0
2020-04-21,1734,Overbetuwe,Gelderland,25,11
2020-04-21,1735,Hof van Twente,Overijssel,23,2
2020-04-21,1740,Neder-Betuwe,Gelderland,25,15
2020-04-21,1742,Rijssen-Holten,Overijssel,23,6
2020-04-21,1771,Geldrop-Mierlo,Noord-Brabant,30,14
2020-04-21,1773,Olst-Wijhe,Overijssel,23,6
2020-04-21,1774,Dinkelland,Overijssel,23,7
2020-04-21,1783,Westland,Zuid-Holland,28,22
2020-04-21,1842,Midden-Delfland,Zuid-Holland,28,0
2020-04-21,1859,Berkelland,Gelderland,25,3
2020-04-21,1876,Bronckhorst,Gelderland,25,5
2020-04-21,1883,Sittard-Geleen,Limburg,31,42
2020-04-21,1884,Kaag en Braassem,Zuid-Holland,28,2
2020-04-21,1891,Dantumadiel,Friesland,21,0
2020-04-21,1892,Zuidplas,Zuid-Holland,28,7
2020-04-21,1894,Peel en Maas,Limburg,31,56
2020-04-21,1895,Oldambt,Groningen,20,0
2020-04-21,1896,Zwartewaterland,Overijssel,23,12
2020-04-21,1900,Súdwest-Fryslân,Friesland,21,1
2020-04-21,1901,Bodegraven-Reeuwijk,Zuid-Holland,28,2
2020-04-21,1903,Eijsden-Margraten,Limburg,31,19
2020-04-21,1904,Stichtse Vecht,Utrecht,26,6
2020-04-21,1911,Hollands Kroon,Noord-Holland,27,5
2020-04-21,1916,Leidschendam-Voorburg,Zuid-Holland,28,6
2020-04-21,1924,Goeree-Overflakkee,Zuid-Holland,28,25
2020-04-21,1926,Pijnacker-Nootdorp,Zuid-Holland,28,6
2020-04-21,1930,Nissewaard,Zuid-Holland,28,9
2020-04-21,1931,Krimpenerwaard,Zuid-Holland,28,20
2020-04-21,1940,De Fryske Marren,Friesland,21,5
2020-04-21,1942,Gooise Meren,Noord-Holland,27,2
2020-04-21,1945,Berg en Dal,Gelderland,25,13
2020-04-21,1948,Meierijstad,Noord-Brabant,30,112
2020-04-21,1949,Waadhoeke,Friesland,21,7
2020-04-21,1950,Westerwolde,Groningen,20,0
2020-04-21,1952,Midden-Groningen,Groningen,20,1
2020-04-21,1954,Beekdaelen,Limburg,31,19
2020-04-21,1955,Montferland,Gelderland,25,4
2020-04-21,1959,Altena,Noord-Brabant,30,11
2020-04-21,1960,West Betuwe,Gelderland,25,15
2020-04-21,1961,Vijfheerenlanden,Utrecht,26,32
2020-04-21,1963,Hoeksche Waard,Zuid-Holland,28,12
2020-04-21,1966,Het Hogeland,Groningen,20,1
2020-04-21,1969,Westerkwartier,Groningen,20,4
2020-04-21,1970,Noardeast-Fryslân,Friesland,21,4
2020-04-21,1978,Molenlanden,Zuid-Holland,28,4
2020-04-22,-1,,,,37
2020-04-22,3,Appingedam,Groningen,20,0
2020-04-22,10,Delfzijl,Groningen,20,0
2020-04-22,14,Groningen,Groningen,20,2
2020-04-22,24,Loppersum,Groningen,20,0
2020-04-22,34,Almere,Flevoland,24,6
2020-04-22,37,Stadskanaal,Groningen,20,1
2020-04-22,47,Veendam,Groningen,20,0
2020-04-22,50,Zeewolde,Flevoland,24,3
2020-04-22,59,Achtkarspelen,Friesland,21,0
2020-04-22,60,Ameland,Friesland,21,0
2020-04-22,72,Harlingen,Friesland,21,1
2020-04-22,74,Heerenveen,Friesland,21,15
2020-04-22,80,Leeuwarden,Friesland,21,6
2020-04-22,85,Ooststellingwerf,Friesland,21,0
2020-04-22,86,Opsterland,Friesland,21,0
2020-04-22,88,Schiermonnikoog,Friesland,21,0
2020-04-22,90,Smallingerland,Friesland,21,4
2020-04-22,93,Terschelling,Friesland,21,0
2020-04-22,96,Vlieland,Friesland,21,0
2020-04-22,98,Weststellingwerf,Friesland,21,2
2020-04-22,106,Assen,Drenthe,22,2
2020-04-22,109,Coevorden,Drenthe,22,1
2020-04-22,114,Emmen,Drenthe,22,9
2020-04-22,118,Hoogeveen,Drenthe,22,5
2020-04-22,119,Meppel,Drenthe,22,3
2020-04-22,141,Almelo,Overijssel,23,5
2020-04-22,147,Borne,Overijssel,23,6
2020-04-22,148,Dalfsen,Overijssel,23,6
2020-04-22,150,Deventer,Overijssel,23,25
2020-04-22,153,Enschede,Overijssel,23,13
2020-04-22,158,Haaksbergen,Overijssel,23,3
2020-04-22,160,Hardenberg,Overijssel,23,6
2020-04-22,163,Hellendoorn,Overijssel,23,2
2020-04-22,164,Hengelo,Overijssel,23,15
2020-04-22,166,Kampen,Overijssel,23,24
2020-04-22,168,Losser,Overijssel,23,0
2020-04-22,171,Noordoostpolder,Flevoland,24,3
2020-04-22,173,Oldenzaal,Overijssel,23,5
2020-04-22,175,Ommen,Overijssel,23,2
2020-04-22,177,Raalte,Overijssel,23,10
2020-04-22,180,Staphorst,Overijssel,23,4
2020-04-22,183,Tubbergen,Overijssel,23,3
2020-04-22,184,Urk,Flevoland,24,4
2020-04-22,189,Wierden,Overijssel,23,3
2020-04-22,193,Zwolle,Overijssel,23,40
2020-04-22,197,Aalten,Gelderland,25,3
2020-04-22,200,Apeldoorn,Gelderland,25,32
2020-04-22,202,Arnhem,Gelderland,25,19
2020-04-22,203,Barneveld,Gelderland,25,6
2020-04-22,209,Beuningen,Gelderland,25,4
2020-04-22,213,Brummen,Gelderland,25,6
2020-04-22,214,Buren,Gelderland,25,5
2020-04-22,216,Culemborg,Gelderland,25,7
2020-04-22,221,Doesburg,Gelderland,25,6
2020-04-22,222,Doetinchem,Gelderland,25,12
2020-04-22,225,Druten,Gelderland,25,6
2020-04-22,226,Duiven,Gelderland,25,4
2020-04-22,228,Ede,Gelderland,25,18
2020-04-22,230,Elburg,Gelderland,25,4
2020-04-22,232,Epe,Gelderland,25,16
2020-04-22,233,Ermelo,Gelderland,25,11
2020-04-22,243,Harderwijk,Gelderland,25,10
2020-04-22,244,Hattem,Gelderland,25,5
2020-04-22,246,Heerde,Gelderland,25,18
2020-04-22,252,Heumen,Gelderland,25,5
2020-04-22,262,Lochem,Gelderland,25,8
2020-04-22,263,Maasdriel,Gelderland,25,4
2020-04-22,267,Nijkerk,Gelderland,25,2
2020-04-22,268,Nijmegen,Gelderland,25,45
2020-04-22,269,Oldebroek,Gelderland,25,13
2020-04-22,273,Putten,Gelderland,25,0
2020-04-22,274,Renkum,Gelderland,25,3
2020-04-22,275,Rheden,Gelderland,25,14
2020-04-22,277,Rozendaal,Gelderland,25,0
2020-04-22,279,Scherpenzeel,Gelderland,25,2
2020-04-22,281,Tiel,Gelderland,25,16
2020-04-22,285,Voorst,Gelderland,25,8
2020-04-22,289,Wageningen,Gelderland,25,8
2020-04-22,293,Westervoort,Gelderland,25,4
2020-04-22,294,Winterswijk,Gelderland,25,1
2020-04-22,296,Wijchen,Gelderland,25,9
2020-04-22,297,Zaltbommel,Gelderland,25,6
2020-04-22,299,Zevenaar,Gelderland,25,12
2020-04-22,301,Zutphen,Gelderland,25,8
2020-04-22,302,Nunspeet,Gelderland,25,16
2020-04-22,303,Dronten,Flevoland,24,6
2020-04-22,307,Amersfoort,Utrecht,26,18
2020-04-22,308,Baarn,Utrecht,26,3
2020-04-22,310,De Bilt,Utrecht,26,8
2020-04-22,312,Bunnik,Utrecht,26,1
2020-04-22,313,Bunschoten,Utrecht,26,5
2020-04-22,317,Eemnes,Utrecht,26,1
2020-04-22,321,Houten,Utrecht,26,11
2020-04-22,327,Leusden,Utrecht,26,4
2020-04-22,331,Lopik,Utrecht,26,5
2020-04-22,335,Montfoort,Utrecht,26,4
2020-04-22,339,Renswoude,Utrecht,26,5
2020-04-22,340,Rhenen,Utrecht,26,4
2020-04-22,342,Soest,Utrecht,26,10
2020-04-22,344,Utrecht,Utrecht,26,70
2020-04-22,345,Veenendaal,Utrecht,26,9
2020-04-22,351,Woudenberg,Utrecht,26,1
2020-04-22,352,Wijk bij Duurstede,Utrecht,26,1
2020-04-22,353,IJsselstein,Utrecht,26,25
2020-04-22,355,Zeist,Utrecht,26,16
2020-04-22,356,Nieuwegein,Utrecht,26,11
2020-04-22,358,Aalsmeer,Noord-Holland,27,2
2020-04-22,361,Alkmaar,Noord-Holland,27,21
2020-04-22,362,Amstelveen,Noord-Holland,27,31
