report_date,date,province,value
2020-04-20,2020-03-30,Zuid-Holland,173
2020-04-20,2020-03-31,Zuid-Holland,228
2020-04-20,2020-04-01,Zuid-Holland,237
2020-04-20,2020-04-02,Zuid-Holland,188
2020-04-20,2020-04-03,Zuid-Holland,279
2020-04-20,2020-04-04,Zuid-Holland,246
2020-04-20,2020-04-05,Zuid-Holland,214
2020-04-20,2020-04-06,Zuid-Holland,153
2020-04-20,2020-04-07,Zuid-Holland,280
2020-04-20,2020-04-08,Zuid-Holland,359
2020-04-20,2020-04-09,Zuid-Holland,278
2020-04-20,2020-04-10,Zuid-Holland,328
2020-04-20,2020-04-11,Zuid-Holland,217
2020-04-20,2020-04-12,Zuid-Holland,179
2020-04-20,2020-04-13,Zuid-Holland,151
2020-04-20,2020-04-14,Zuid-Holland,197
2020-04-20,2020-04-15,Zuid-Holland,290
2020-04-20,2020-04-16,Zuid-Holland,249
2020-04-20,2020-04-17,Zuid-Holland,308
2020-04-20,2020-04-18,Zuid-Holland,221
2020-04-20,2020-04-19,Zuid-Holland,154
2020-04-20,2020-04-20,Zuid-Holland,7
